statNm,statId,addr,lat,lng,bnm,busiNm
압구정 428 공영주차장1,ME19A801,서울특별시 강남구 압구정로 161,37.526628658353,127.0264263189,환경부,환경부
서울 해군회관,ME19D118,서울특별시 영등포구 가마산로 540,37.50421956,126.91605451,환경부,환경부
서울올림픽공원 남2문주차장,ME19X403,서울특별시 송파구 올림픽로,37.514973,127.123837,환경부,환경부
서울올림픽공원 남2문주차장,ME19X403,서울특별시 송파구 올림픽로,37.514973,127.123837,환경부,환경부
서울올림픽공원 남2문주차장,ME19X403,서울특별시 송파구 올림픽로,37.514973,127.123837,환경부,환경부
서울올림픽공원 남2문주차장,ME19X403,서울특별시 송파구 올림픽로,37.514973,127.123837,환경부,환경부
서울올림픽공원 남2문주차장,ME19X403,서울특별시 송파구 올림픽로,37.514973,127.123837,환경부,환경부
롯데마트 중계점 야외주차장,ME19X417,서울특별시 노원구 노원로 ,37.646872,127.070993,환경부,환경부
롯데마트 중계점 야외주차장,ME19X417,서울특별시 노원구 노원로 ,37.646872,127.070993,환경부,환경부
롯데마트 중계점 야외주차장,ME19X417,서울특별시 노원구 노원로 ,37.646872,127.070993,환경부,환경부
롯데마트 중계점 야외주차장,ME19X417,서울특별시 노원구 노원로 ,37.646872,127.070993,환경부,환경부
롯데마트 중계점 야외주차장,ME19X417,서울특별시 노원구 노원로 ,37.646872,127.070993,환경부,환경부
서울 농수산식품공사 강서지부,ME19Y284,서울특별시 강서구 발산로 40,37.551206,126.817967,환경부,환경부
서울 농수산식품공사 강서지부,ME19Y284,서울특별시 강서구 발산로 40,37.551206,126.817967,환경부,환경부
가락시장,ME19Y601,서울특별시 송파구 양재대로 932,37.494161,127.113843,환경부,환경부
가락시장,ME19Y601,서울특별시 송파구 양재대로 932,37.494161,127.113843,환경부,환경부
가락시장,ME19Y601,서울특별시 송파구 양재대로 932,37.494161,127.113843,환경부,환경부
가락시장,ME19Y601,서울특별시 송파구 양재대로 932,37.494161,127.113843,환경부,환경부
가락시장,ME19Y601,서울특별시 송파구 양재대로 932,37.494161,127.113843,환경부,환경부
가락시장,ME19Y601,서울특별시 송파구 양재대로 932,37.494161,127.113843,환경부,환경부
압구정로29길 노상주차장,ME20A196,서울특별시 강남구 압구정동 453,37.531468,127.027407,환경부,환경부
길동복합청사,ME20A197,서울특별시 강동구 천호대로 1183,37.5345623,127.1426858,환경부,환경부
노원문화원,ME20A199,서울특별시 노원구 동일로197길 24,37.628789,127.070204,환경부,환경부
반포4동주민센터 공영주차장,ME20A1a0,서울특별시 서초구 사평대로28길 70,37.496299,127.002285,환경부,환경부
방배1동 공영주차장,ME20A1a1,서울특별시 서초구 방배로23길 31-6,37.485166,126.992489,환경부,환경부
무궁화 공영주차장,ME20A1a2,서울특별시 서초구 서초대로54길 45,37.492899,127.01638,환경부,환경부
영등포본동제2공영주차장,ME20A1a5,서울특별시 영등포구 신길로60길 34,37.513514,126.9139,환경부,환경부
한국상하수도협회,ME20A1a6,서울특별시 영등포구 대림로 244,37.502455,126.897106,환경부,환경부
면목2동공영주차장,ME20A1a7,서울특별시 중랑구 겸재로23길 27,37.58793511,127.0808933,환경부,환경부
중화제1공영주차장,ME20A1a8,서울특별시 중랑구 중화동 73-5,37.59871,127.072706,환경부,환경부
한국과학기술원 서울캠퍼스,ME20A279,서울특별시 동대문구 회기로 85,37.5921192,127.0473764,환경부,환경부
한국과학기술원 서울캠퍼스,ME20A279,서울특별시 동대문구 회기로 85,37.5921192,127.0473764,환경부,환경부
서울시설공단,ME20A280,서울특별시 성동구 청계천로 540,37.571579,127.036101,환경부,환경부
현대백화점 목동점,ME20A301,서울특별시 양천구 목동동로 257,37.526755,126.875324,환경부,환경부
현대백화점 목동점,ME20A301,서울특별시 양천구 목동동로 257,37.526755,126.875324,환경부,환경부
현대백화점 목동점,ME20A301,서울특별시 양천구 목동동로 257,37.526755,126.875324,환경부,환경부
마포구청,ME20A409,서울특별시 마포구 월드컵로 212,37.567121,126.9017038,환경부,환경부
마포구청,ME20A409,서울특별시 마포구 월드컵로 212,37.567121,126.9017038,환경부,환경부
마포구청,ME20A409,서울특별시 마포구 월드컵로 212,37.567121,126.9017038,환경부,환경부
마포구청,ME20A409,서울특별시 마포구 월드컵로 212,37.567121,126.9017038,환경부,환경부
국회 서편 주차장,ME20A410,서울특별시 영등포구 여의도동 1,37.5318027,126.9127433,환경부,환경부
국회 서편 주차장,ME20A410,서울특별시 영등포구 여의도동 1,37.5318027,126.9127433,환경부,환경부
국회 서편 주차장,ME20A410,서울특별시 영등포구 여의도동 1,37.5318027,126.9127433,환경부,환경부
국회 서편 주차장,ME20A410,서울특별시 영등포구 여의도동 1,37.5318027,126.9127433,환경부,환경부
국회 헌정기념관 주차장,ME20A411,서울특별시 영등포구 여의도동 1,37.53175,126.919483,환경부,환경부
국회 헌정기념관 주차장,ME20A411,서울특별시 영등포구 여의도동 1,37.53175,126.919483,환경부,환경부
국회 헌정기념관 주차장,ME20A411,서울특별시 영등포구 여의도동 1,37.53175,126.919483,환경부,환경부
국회 헌정기념관 주차장,ME20A411,서울특별시 영등포구 여의도동 1,37.53175,126.919483,환경부,환경부
방화동 승윤노블리안아파트,BNAG3201,서울특별시 강서구 방화대로40길 37,37.571075871,126.81877641,블루네트웍스,블루네트웍스
방화동 승윤노블리안아파트,BNAG3201,서울특별시 강서구 방화대로40길 37,37.571075871,126.81877641,블루네트웍스,블루네트웍스
생각공장 데시앙플렉스(성수동),BNAH3301,서울특별시 성동구 아차산로17길 49,37.539479152,127.08428712,블루네트웍스,블루네트웍스
생각공장 데시앙플렉스(성수동),BNAH3301,서울특별시 성동구 아차산로17길 49,37.539479152,127.08428712,블루네트웍스,블루네트웍스
신일아르디세,CU020001,서울특별시 영등포구 선유로17길 24,37.521086,126.88698,씨어스,씨어스
양천문화회관,CU201001,서울특별시 양천구 목동서로 367,37.5166513,126.8633139,씨어스,(주)씨어스
양천문화회관,CU201001,서울특별시 양천구 목동서로 367,37.5166513,126.8633139,씨어스,(주)씨어스
양천문화회관,CU201001,서울특별시 양천구 목동서로 367,37.5166513,126.8633139,씨어스,(주)씨어스
양천문화회관,CU201001,서울특별시 양천구 목동서로 367,37.5166513,126.8633139,씨어스,(주)씨어스
양천문화회관,CU201001,서울특별시 양천구 목동서로 367,37.5166513,126.8633139,씨어스,(주)씨어스
양천문화회관,CU201001,서울특별시 양천구 목동서로 367,37.5166513,126.8633139,씨어스,(주)씨어스
양천문화회관,CU201001,서울특별시 양천구 목동서로 367,37.5166513,126.8633139,씨어스,(주)씨어스
양천문화회관,CU201001,서울특별시 양천구 목동서로 367,37.5166513,126.8633139,씨어스,(주)씨어스
양천문화회관,CU201001,서울특별시 양천구 목동서로 367,37.5166513,126.8633139,씨어스,(주)씨어스
양천문화회관,CU201001,서울특별시 양천구 목동서로 367,37.5166513,126.8633139,씨어스,(주)씨어스
양천문화회관,CU201001,서울특별시 양천구 목동서로 367,37.5166513,126.8633139,씨어스,(주)씨어스
양천문화회관,CU201001,서울특별시 양천구 목동서로 367,37.5166513,126.8633139,씨어스,(주)씨어스
양천문화회관,CU201001,서울특별시 양천구 목동서로 367,37.5166513,126.8633139,씨어스,(주)씨어스
양천문화회관,CU201001,서울특별시 양천구 목동서로 367,37.5166513,126.8633139,씨어스,(주)씨어스
양천문화회관,CU201001,서울특별시 양천구 목동서로 367,37.5166513,126.8633139,씨어스,(주)씨어스
양천문화회관,CU201001,서울특별시 양천구 목동서로 367,37.5166513,126.8633139,씨어스,(주)씨어스
양천문화회관,CU201001,서울특별시 양천구 목동서로 367,37.5166513,126.8633139,씨어스,(주)씨어스
양천문화회관,CU201001,서울특별시 양천구 목동서로 367,37.5166513,126.8633139,씨어스,(주)씨어스
양천문화회관,CU201001,서울특별시 양천구 목동서로 367,37.5166513,126.8633139,씨어스,(주)씨어스
양천문화회관,CU201001,서울특별시 양천구 목동서로 367,37.5166513,126.8633139,씨어스,(주)씨어스
양천공원,CU201002,서울특별시 양천구 목동서로 301-21,37.5190054,126.8685376,씨어스,(주)씨어스
양천공원,CU201002,서울특별시 양천구 목동서로 301-21,37.5190054,126.8685376,씨어스,(주)씨어스
양천공원,CU201002,서울특별시 양천구 목동서로 301-21,37.5190054,126.8685376,씨어스,(주)씨어스
양천공원,CU201002,서울특별시 양천구 목동서로 301-21,37.5190054,126.8685376,씨어스,(주)씨어스
양천공원,CU201002,서울특별시 양천구 목동서로 301-21,37.5190054,126.8685376,씨어스,(주)씨어스
양천공원,CU201002,서울특별시 양천구 목동서로 301-21,37.5190054,126.8685376,씨어스,(주)씨어스
양천공원,CU201002,서울특별시 양천구 목동서로 301-21,37.5190054,126.8685376,씨어스,(주)씨어스
양천공원,CU201002,서울특별시 양천구 목동서로 301-21,37.5190054,126.8685376,씨어스,(주)씨어스
양천공원,CU201002,서울특별시 양천구 목동서로 301-21,37.5190054,126.8685376,씨어스,(주)씨어스
양천공원,CU201002,서울특별시 양천구 목동서로 301-21,37.5190054,126.8685376,씨어스,(주)씨어스
양천공원,CU201002,서울특별시 양천구 목동서로 301-21,37.5190054,126.8685376,씨어스,(주)씨어스
양천공원,CU201002,서울특별시 양천구 목동서로 301-21,37.5190054,126.8685376,씨어스,(주)씨어스
양천공원,CU201002,서울특별시 양천구 목동서로 301-21,37.5190054,126.8685376,씨어스,(주)씨어스
양천공원,CU201002,서울특별시 양천구 목동서로 301-21,37.5190054,126.8685376,씨어스,(주)씨어스
양천공원,CU201002,서울특별시 양천구 목동서로 301-21,37.5190054,126.8685376,씨어스,(주)씨어스
양천공원,CU201002,서울특별시 양천구 목동서로 301-21,37.5190054,126.8685376,씨어스,(주)씨어스
양천공원,CU201002,서울특별시 양천구 목동서로 301-21,37.5190054,126.8685376,씨어스,(주)씨어스
양천공원,CU201002,서울특별시 양천구 목동서로 301-21,37.5190054,126.8685376,씨어스,(주)씨어스
양천공원,CU201002,서울특별시 양천구 목동서로 301-21,37.5190054,126.8685376,씨어스,(주)씨어스
양천공원,CU201002,서울특별시 양천구 목동서로 301-21,37.5190054,126.8685376,씨어스,(주)씨어스
목운중학교,CU201003,서울특별시 양천구 목동동로 235,37.527233813,126.87245878,씨어스,(주)씨어스
목운중학교,CU201003,서울특별시 양천구 목동동로 235,37.527233813,126.87245878,씨어스,(주)씨어스
목운중학교,CU201003,서울특별시 양천구 목동동로 235,37.527233813,126.87245878,씨어스,(주)씨어스
목운중학교,CU201003,서울특별시 양천구 목동동로 235,37.527233813,126.87245878,씨어스,(주)씨어스
목운중학교,CU201003,서울특별시 양천구 목동동로 235,37.527233813,126.87245878,씨어스,(주)씨어스
목운중학교,CU201003,서울특별시 양천구 목동동로 235,37.527233813,126.87245878,씨어스,(주)씨어스
목운중학교,CU201003,서울특별시 양천구 목동동로 235,37.527233813,126.87245878,씨어스,(주)씨어스
목운중학교,CU201003,서울특별시 양천구 목동동로 235,37.527233813,126.87245878,씨어스,(주)씨어스
목운중학교,CU201003,서울특별시 양천구 목동동로 235,37.527233813,126.87245878,씨어스,(주)씨어스
목운중학교,CU201003,서울특별시 양천구 목동동로 235,37.527233813,126.87245878,씨어스,(주)씨어스
목운중학교,CU201003,서울특별시 양천구 목동동로 235,37.527233813,126.87245878,씨어스,(주)씨어스
목운중학교,CU201003,서울특별시 양천구 목동동로 235,37.527233813,126.87245878,씨어스,(주)씨어스
목운중학교,CU201003,서울특별시 양천구 목동동로 235,37.527233813,126.87245878,씨어스,(주)씨어스
목운중학교,CU201003,서울특별시 양천구 목동동로 235,37.527233813,126.87245878,씨어스,(주)씨어스
목운중학교,CU201003,서울특별시 양천구 목동동로 235,37.527233813,126.87245878,씨어스,(주)씨어스
목운중학교,CU201003,서울특별시 양천구 목동동로 235,37.527233813,126.87245878,씨어스,(주)씨어스
목운중학교,CU201003,서울특별시 양천구 목동동로 235,37.527233813,126.87245878,씨어스,(주)씨어스
목운중학교,CU201003,서울특별시 양천구 목동동로 235,37.527233813,126.87245878,씨어스,(주)씨어스
목운중학교,CU201003,서울특별시 양천구 목동동로 235,37.527233813,126.87245878,씨어스,(주)씨어스
