`regist_ym`|`fuel_knd_nm`|`vhcle_knd_ty`|`vhcle_prpos_se`|`cnt`|`ldadng_dt`
`202012`|`휘발유`|`승용`|`사업용`|`20149`|`2021-01-21 16:12:39`
`202012`|`휘발유`|`승합`|`비사업용`|`1064`|`2021-01-21 16:12:39`
`202012`|`휘발유`|`승합`|`사업용`|`23`|`2021-01-21 16:12:39`
`202012`|`휘발유`|`화물`|`비사업용`|`2454`|`2021-01-21 16:12:39`
`202012`|`휘발유`|`화물`|`사업용`|`2`|`2021-01-21 16:12:39`
`202012`|`휘발유`|`특수`|`비사업용`|`18`|`2021-01-21 16:12:39`
`202012`|`휘발유`|`특수`|`사업용`|`0`|`2021-01-21 16:12:39`
`202012`|`경유`|`승용`|`비사업용`|`711111`|`2021-01-21 16:12:39`
`202012`|`경유`|`승용`|`사업용`|`11011`|`2021-01-21 16:12:39`
`202012`|`경유`|`승합`|`비사업용`|`75400`|`2021-01-21 16:12:39`
`202012`|`경유`|`승합`|`사업용`|`6154`|`2021-01-21 16:12:39`
`202012`|`경유`|`화물`|`비사업용`|`245215`|`2021-01-21 16:12:39`
`202012`|`경유`|`화물`|`사업용`|`50909`|`2021-01-21 16:12:39`
`202012`|`경유`|`특수`|`비사업용`|`3617`|`2021-01-21 16:12:39`
`202012`|`경유`|`특수`|`사업용`|`4870`|`2021-01-21 16:12:39`
`202012`|`엘피지`|`승용`|`비사업용`|`141892`|`2021-01-21 16:12:39`
`202012`|`엘피지`|`승용`|`사업용`|`78410`|`2021-01-21 16:12:39`
`202012`|`엘피지`|`승합`|`비사업용`|`13250`|`2021-01-21 16:12:39`
`202012`|`엘피지`|`승합`|`사업용`|`588`|`2021-01-21 16:12:39`
`202012`|`엘피지`|`화물`|`비사업용`|`18918`|`2021-01-21 16:12:39`
`202012`|`엘피지`|`화물`|`사업용`|`5283`|`2021-01-21 16:12:39`
`202012`|`엘피지`|`특수`|`비사업용`|`42`|`2021-01-21 16:12:39`
`202012`|`엘피지`|`특수`|`사업용`|`61`|`2021-01-21 16:12:39`
`202012`|`등유`|`승용`|`비사업용`|`0`|`2021-01-21 16:12:39`
`202012`|`등유`|`승용`|`사업용`|`0`|`2021-01-21 16:12:39`
`202012`|`등유`|`승합`|`비사업용`|`0`|`2021-01-21 16:12:39`
`202012`|`등유`|`승합`|`사업용`|`0`|`2021-01-21 16:12:39`
`202012`|`등유`|`화물`|`비사업용`|`0`|`2021-01-21 16:12:39`
`202012`|`등유`|`화물`|`사업용`|`0`|`2021-01-21 16:12:39`
`202012`|`등유`|`특수`|`비사업용`|`0`|`2021-01-21 16:12:39`
`202012`|`등유`|`특수`|`사업용`|`0`|`2021-01-21 16:12:39`
`202012`|`전기`|`승용`|`비사업용`|`11711`|`2021-01-21 16:12:39`
`202012`|`전기`|`승용`|`사업용`|`9052`|`2021-01-21 16:12:39`
`202012`|`전기`|`승합`|`비사업용`|`8`|`2021-01-21 16:12:39`
`202012`|`전기`|`승합`|`사업용`|`374`|`2021-01-21 16:12:39`
`202012`|`전기`|`화물`|`비사업용`|`1601`|`2021-01-21 16:12:39`
`202012`|`전기`|`화물`|`사업용`|`627`|`2021-01-21 16:12:39`
`202012`|`전기`|`특수`|`비사업용`|`20`|`2021-01-21 16:12:39`
`202012`|`전기`|`특수`|`사업용`|`0`|`2021-01-21 16:12:39`
`202012`|`알코올`|`승용`|`비사업용`|`0`|`2021-01-21 16:12:39`
`202012`|`알코올`|`승용`|`사업용`|`0`|`2021-01-21 16:12:39`
`202012`|`알코올`|`승합`|`비사업용`|`0`|`2021-01-21 16:12:39`
`202012`|`알코올`|`승합`|`사업용`|`0`|`2021-01-21 16:12:39`
`202012`|`알코올`|`화물`|`비사업용`|`0`|`2021-01-21 16:12:39`
`202012`|`알코올`|`화물`|`사업용`|`0`|`2021-01-21 16:12:39`
`202012`|`알코올`|`특수`|`비사업용`|`0`|`2021-01-21 16:12:39`
`202012`|`알코올`|`특수`|`사업용`|`0`|`2021-01-21 16:12:39`
`202012`|`태양열`|`승용`|`비사업용`|`0`|`2021-01-21 16:12:39`
`202012`|`태양열`|`승용`|`사업용`|`0`|`2021-01-21 16:12:39`
`202012`|`태양열`|`승합`|`비사업용`|`0`|`2021-01-21 16:12:39`
`202012`|`태양열`|`승합`|`사업용`|`0`|`2021-01-21 16:12:39`
`202012`|`태양열`|`화물`|`비사업용`|`0`|`2021-01-21 16:12:39`
`202012`|`태양열`|`화물`|`사업용`|`0`|`2021-01-21 16:12:39`
`202012`|`태양열`|`특수`|`비사업용`|`0`|`2021-01-21 16:12:39`
`202012`|`태양열`|`특수`|`사업용`|`0`|`2021-01-21 16:12:39`
`202012`|`CNG`|`승용`|`비사업용`|`431`|`2021-01-21 16:12:39`
`202012`|`CNG`|`승용`|`사업용`|`4`|`2021-01-21 16:12:39`
`202012`|`CNG`|`승합`|`비사업용`|`72`|`2021-01-21 16:12:39`
`202012`|`CNG`|`승합`|`사업용`|`8190`|`2021-01-21 16:12:39`
`202012`|`CNG`|`화물`|`비사업용`|`415`|`2021-01-21 16:12:39`
`202012`|`CNG`|`화물`|`사업용`|`1`|`2021-01-21 16:12:39`
`202012`|`CNG`|`특수`|`비사업용`|`1`|`2021-01-21 16:12:39`
`202012`|`CNG`|`특수`|`사업용`|`0`|`2021-01-21 16:12:39`
`202012`|`LNG`|`승용`|`비사업용`|`0`|`2021-01-21 16:12:39`
`202012`|`LNG`|`승용`|`사업용`|`0`|`2021-01-21 16:12:39`
`202012`|`LNG`|`승합`|`비사업용`|`0`|`2021-01-21 16:12:39`
`202012`|`LNG`|`승합`|`사업용`|`0`|`2021-01-21 16:12:39`
`202012`|`LNG`|`화물`|`비사업용`|`0`|`2021-01-21 16:12:39`
`202012`|`LNG`|`화물`|`사업용`|`0`|`2021-01-21 16:12:39`
`202012`|`LNG`|`특수`|`비사업용`|`0`|`2021-01-21 16:12:39`
`202012`|`LNG`|`특수`|`사업용`|`0`|`2021-01-21 16:12:39`
`202012`|`하이브리드(휘발유+전기)`|`승용`|`비사업용`|`106016`|`2021-01-21 16:12:39`
`202012`|`하이브리드(휘발유+전기)`|`승용`|`사업용`|`6451`|`2021-01-21 16:12:39`
`202012`|`하이브리드(휘발유+전기)`|`승합`|`비사업용`|`0`|`2021-01-21 16:12:39`
`202012`|`하이브리드(휘발유+전기)`|`승합`|`사업용`|`0`|`2021-01-21 16:12:39`
`202012`|`하이브리드(휘발유+전기)`|`화물`|`비사업용`|`0`|`2021-01-21 16:12:39`
`202012`|`하이브리드(휘발유+전기)`|`화물`|`사업용`|`0`|`2021-01-21 16:12:39`
`202012`|`하이브리드(휘발유+전기)`|`특수`|`비사업용`|`0`|`2021-01-21 16:12:39`
`202012`|`하이브리드(휘발유+전기)`|`특수`|`사업용`|`0`|`2021-01-21 16:12:39`
`202012`|`하이브리드(경유+전기)`|`승용`|`비사업용`|`887`|`2021-01-21 16:12:39`
`202012`|`하이브리드(경유+전기)`|`승용`|`사업용`|`62`|`2021-01-21 16:12:39`
`202012`|`하이브리드(경유+전기)`|`승합`|`비사업용`|`1`|`2021-01-21 16:12:39`
`202012`|`하이브리드(경유+전기)`|`승합`|`사업용`|`0`|`2021-01-21 16:12:39`
`202012`|`하이브리드(경유+전기)`|`화물`|`비사업용`|`0`|`2021-01-21 16:12:39`
`202012`|`하이브리드(경유+전기)`|`화물`|`사업용`|`0`|`2021-01-21 16:12:39`
`202012`|`하이브리드(경유+전기)`|`특수`|`비사업용`|`0`|`2021-01-21 16:12:39`
`202012`|`하이브리드(경유+전기)`|`특수`|`사업용`|`0`|`2021-01-21 16:12:39`
`202012`|`하이브리드(LPG+전기)`|`승용`|`비사업용`|`1703`|`2021-01-21 16:12:39`
`202012`|`하이브리드(LPG+전기)`|`승용`|`사업용`|`109`|`2021-01-21 16:12:39`
`202012`|`하이브리드(LPG+전기)`|`승합`|`비사업용`|`0`|`2021-01-21 16:12:39`
`202012`|`하이브리드(LPG+전기)`|`승합`|`사업용`|`0`|`2021-01-21 16:12:39`
`202012`|`하이브리드(LPG+전기)`|`화물`|`비사업용`|`0`|`2021-01-21 16:12:39`
`202012`|`하이브리드(LPG+전기)`|`화물`|`사업용`|`0`|`2021-01-21 16:12:39`
`202012`|`하이브리드(LPG+전기)`|`특수`|`비사업용`|`0`|`2021-01-21 16:12:39`
`202012`|`하이브리드(LPG+전기)`|`특수`|`사업용`|`0`|`2021-01-21 16:12:39`
`202012`|`하이브리드(CNG+전기)`|`승용`|`비사업용`|`0`|`2021-01-21 16:12:39`
`202012`|`하이브리드(CNG+전기)`|`승용`|`사업용`|`0`|`2021-01-21 16:12:39`
`202012`|`하이브리드(CNG+전기)`|`승합`|`비사업용`|`0`|`2021-01-21 16:12:39`
`202012`|`하이브리드(CNG+전기)`|`승합`|`사업용`|`51`|`2021-01-21 16:12:39`
`202012`|`하이브리드(CNG+전기)`|`화물`|`비사업용`|`0`|`2021-01-21 16:12:39`
`202012`|`하이브리드(CNG+전기)`|`화물`|`사업용`|`0`|`2021-01-21 16:12:39`
`202012`|`하이브리드(CNG+전기)`|`특수`|`비사업용`|`0`|`2021-01-21 16:12:39`
`202012`|`하이브리드(CNG+전기)`|`특수`|`사업용`|`0`|`2021-01-21 16:12:39`
`202012`|`하이브리드(LNG+전기)`|`승용`|`비사업용`|`0`|`2021-01-21 16:12:39`
`202012`|`하이브리드(LNG+전기)`|`승용`|`사업용`|`0`|`2021-01-21 16:12:39`
`202012`|`하이브리드(LNG+전기)`|`승합`|`비사업용`|`0`|`2021-01-21 16:12:39`
`202012`|`하이브리드(LNG+전기)`|`승합`|`사업용`|`0`|`2021-01-21 16:12:39`
`202012`|`하이브리드(LNG+전기)`|`화물`|`비사업용`|`0`|`2021-01-21 16:12:39`
`202012`|`하이브리드(LNG+전기)`|`화물`|`사업용`|`0`|`2021-01-21 16:12:39`
`202012`|`하이브리드(LNG+전기)`|`특수`|`비사업용`|`0`|`2021-01-21 16:12:39`
`202012`|`하이브리드(LNG+전기)`|`특수`|`사업용`|`0`|`2021-01-21 16:12:39`
`202012`|`수소`|`승용`|`비사업용`|`1535`|`2021-01-21 16:12:39`
`202012`|`수소`|`승용`|`사업용`|`127`|`2021-01-21 16:12:39`
`202012`|`수소`|`승합`|`비사업용`|`5`|`2021-01-21 16:12:39`
`202012`|`수소`|`승합`|`사업용`|`4`|`2021-01-21 16:12:39`
`202012`|`수소`|`화물`|`비사업용`|`0`|`2021-01-21 16:12:39`
`202012`|`수소`|`화물`|`사업용`|`0`|`2021-01-21 16:12:39`
`202012`|`수소`|`특수`|`비사업용`|`0`|`2021-01-21 16:12:39`
`202012`|`수소`|`특수`|`사업용`|`0`|`2021-01-21 16:12:39`
`202012`|`기타연료`|`승용`|`비사업용`|`165`|`2021-01-21 16:12:39`
`202012`|`기타연료`|`승용`|`사업용`|`1`|`2021-01-21 16:12:39`
`202012`|`기타연료`|`승합`|`비사업용`|`1320`|`2021-01-21 16:12:39`
`202012`|`기타연료`|`승합`|`사업용`|`0`|`2021-01-21 16:12:39`
`202012`|`기타연료`|`화물`|`비사업용`|`3285`|`2021-01-21 16:12:39`
`202012`|`기타연료`|`화물`|`사업용`|`1233`|`2021-01-21 16:12:39`
`202012`|`기타연료`|`특수`|`비사업용`|`301`|`2021-01-21 16:12:39`
`202012`|`기타연료`|`특수`|`사업용`|`0`|`2021-01-21 16:12:39`
`202102`|`하이브리드(LNG+전기)`|`특수`|`사업용`|`0`|`2021-03-22 10:18:25`
`202102`|`수소`|`승용`|`비사업용`|`1562`|`2021-03-22 10:18:25`
`202102`|`수소`|`승용`|`사업용`|`127`|`2021-03-22 10:18:25`
`202102`|`수소`|`승합`|`비사업용`|`5`|`2021-03-22 10:18:25`
`202102`|`수소`|`승합`|`사업용`|`4`|`2021-03-22 10:18:25`
`202102`|`수소`|`화물`|`비사업용`|`0`|`2021-03-22 10:18:25`
`202102`|`수소`|`화물`|`사업용`|`0`|`2021-03-22 10:18:25`
`202102`|`수소`|`특수`|`비사업용`|`0`|`2021-03-22 10:18:25`
`202102`|`수소`|`특수`|`사업용`|`0`|`2021-03-22 10:18:25`
`202102`|`기타연료`|`승용`|`비사업용`|`164`|`2021-03-22 10:18:25`
`202102`|`기타연료`|`승용`|`사업용`|`1`|`2021-03-22 10:18:25`
`202102`|`기타연료`|`승합`|`비사업용`|`1329`|`2021-03-22 10:18:25`
`202102`|`기타연료`|`승합`|`사업용`|`0`|`2021-03-22 10:18:25`
`202102`|`기타연료`|`화물`|`비사업용`|`3320`|`2021-03-22 10:18:25`
`202102`|`기타연료`|`화물`|`사업용`|`1230`|`2021-03-22 10:18:25`
`202102`|`기타연료`|`특수`|`비사업용`|`335`|`2021-03-22 10:18:25`
`202102`|`기타연료`|`특수`|`사업용`|`0`|`2021-03-22 10:18:25`
`202105`|`휘발유`|`승용`|`비사업용`|`1614843`|`2021-06-21 13:08:58`
`202105`|`휘발유`|`승용`|`사업용`|`20722`|`2021-06-21 13:08:58`
`202105`|`휘발유`|`승합`|`비사업용`|`1080`|`2021-06-21 13:08:58`
`202105`|`휘발유`|`승합`|`사업용`|`86`|`2021-06-21 13:08:58`
`202105`|`휘발유`|`화물`|`비사업용`|`2552`|`2021-06-21 13:08:58`
`202105`|`휘발유`|`화물`|`사업용`|`2`|`2021-06-21 13:08:58`
`202105`|`휘발유`|`특수`|`비사업용`|`18`|`2021-06-21 13:08:58`
`202105`|`휘발유`|`특수`|`사업용`|`0`|`2021-06-21 13:08:58`
`202105`|`경유`|`승용`|`비사업용`|`706542`|`2021-06-21 13:08:58`
`202105`|`경유`|`승용`|`사업용`|`10152`|`2021-06-21 13:08:58`
`202105`|`경유`|`승합`|`비사업용`|`73250`|`2021-06-21 13:08:58`
`202105`|`경유`|`승합`|`사업용`|`5803`|`2021-06-21 13:08:58`
`202105`|`경유`|`화물`|`비사업용`|`242803`|`2021-06-21 13:08:58`
`202105`|`경유`|`화물`|`사업용`|`50773`|`2021-06-21 13:08:58`
`202105`|`경유`|`특수`|`비사업용`|`3825`|`2021-06-21 13:08:58`
`202105`|`경유`|`특수`|`사업용`|`4938`|`2021-06-21 13:08:58`
`202105`|`엘피지`|`승용`|`비사업용`|`138968`|`2021-06-21 13:08:58`
`202105`|`엘피지`|`승용`|`사업용`|`76492`|`2021-06-21 13:08:58`
`202105`|`엘피지`|`승합`|`비사업용`|`12714`|`2021-06-21 13:08:58`
`202105`|`엘피지`|`승합`|`사업용`|`707`|`2021-06-21 13:08:58`
`202105`|`엘피지`|`화물`|`비사업용`|`18393`|`2021-06-21 13:08:58`
`202105`|`엘피지`|`화물`|`사업용`|`5201`|`2021-06-21 13:08:58`
`202105`|`엘피지`|`특수`|`비사업용`|`43`|`2021-06-21 13:08:58`
`202105`|`엘피지`|`특수`|`사업용`|`59`|`2021-06-21 13:08:58`
`202105`|`등유`|`승용`|`비사업용`|`0`|`2021-06-21 13:08:58`
`202105`|`등유`|`승용`|`사업용`|`0`|`2021-06-21 13:08:58`
`202101`|`휘발유`|`승용`|`비사업용`|`1612344`|`2021-02-22 10:40:05`
`202101`|`휘발유`|`승용`|`사업용`|`20324`|`2021-02-22 10:40:05`
`202101`|`휘발유`|`승합`|`비사업용`|`1076`|`2021-02-22 10:40:05`
`202101`|`휘발유`|`승합`|`사업용`|`24`|`2021-02-22 10:40:05`
`202101`|`휘발유`|`화물`|`비사업용`|`2493`|`2021-02-22 10:40:05`
`202101`|`휘발유`|`화물`|`사업용`|`2`|`2021-02-22 10:40:05`
`202101`|`휘발유`|`특수`|`비사업용`|`18`|`2021-02-22 10:40:05`
`202101`|`휘발유`|`특수`|`사업용`|`0`|`2021-02-22 10:40:05`
`202101`|`경유`|`승용`|`비사업용`|`711265`|`2021-02-22 10:40:05`
`202101`|`경유`|`승용`|`사업용`|`10828`|`2021-02-22 10:40:05`
`202101`|`경유`|`승합`|`비사업용`|`75002`|`2021-02-22 10:40:05`
`202101`|`경유`|`승합`|`사업용`|`6088`|`2021-02-22 10:40:05`
`202101`|`경유`|`화물`|`비사업용`|`245141`|`2021-02-22 10:40:05`
`202101`|`경유`|`화물`|`사업용`|`51002`|`2021-02-22 10:40:05`
`202101`|`경유`|`특수`|`비사업용`|`3639`|`2021-02-22 10:40:05`
`202101`|`경유`|`특수`|`사업용`|`4870`|`2021-02-22 10:40:05`
`202101`|`엘피지`|`승용`|`비사업용`|`141163`|`2021-02-22 10:40:05`
`202101`|`엘피지`|`승용`|`사업용`|`77979`|`2021-02-22 10:40:05`
`202101`|`엘피지`|`승합`|`비사업용`|`13191`|`2021-02-22 10:40:05`
`202101`|`엘피지`|`승합`|`사업용`|`662`|`2021-02-22 10:40:05`
`202101`|`엘피지`|`화물`|`비사업용`|`18898`|`2021-02-22 10:40:05`
`202101`|`엘피지`|`화물`|`사업용`|`5265`|`2021-02-22 10:40:05`
`202101`|`엘피지`|`특수`|`비사업용`|`43`|`2021-02-22 10:40:05`
`202101`|`엘피지`|`특수`|`사업용`|`61`|`2021-02-22 10:40:05`
`202101`|`등유`|`승용`|`비사업용`|`0`|`2021-02-22 10:40:05`
`202101`|`등유`|`승용`|`사업용`|`0`|`2021-02-22 10:40:05`
`202101`|`등유`|`승합`|`비사업용`|`0`|`2021-02-22 10:40:05`
`202101`|`등유`|`승합`|`사업용`|`0`|`2021-02-22 10:40:05`
`202101`|`등유`|`화물`|`비사업용`|`0`|`2021-02-22 10:40:05`
`202101`|`등유`|`화물`|`사업용`|`0`|`2021-02-22 10:40:05`
`202101`|`등유`|`특수`|`비사업용`|`0`|`2021-02-22 10:40:05`
`202101`|`등유`|`특수`|`사업용`|`0`|`2021-02-22 10:40:05`
`202101`|`전기`|`승용`|`비사업용`|`11719`|`2021-02-22 10:40:05`
`202101`|`전기`|`승용`|`사업용`|`9018`|`2021-02-22 10:40:05`
`202101`|`전기`|`승합`|`비사업용`|`6`|`2021-02-22 10:40:05`
`202101`|`전기`|`승합`|`사업용`|`382`|`2021-02-22 10:40:05`
`202101`|`전기`|`화물`|`비사업용`|`1606`|`2021-02-22 10:40:05`
`202101`|`전기`|`화물`|`사업용`|`690`|`2021-02-22 10:40:05`
`202101`|`전기`|`특수`|`비사업용`|`20`|`2021-02-22 10:40:05`
`202101`|`전기`|`특수`|`사업용`|`0`|`2021-02-22 10:40:05`
`202101`|`알코올`|`승용`|`비사업용`|`0`|`2021-02-22 10:40:05`
`202101`|`알코올`|`승용`|`사업용`|`0`|`2021-02-22 10:40:05`
`202101`|`알코올`|`승합`|`비사업용`|`0`|`2021-02-22 10:40:05`
`202101`|`알코올`|`승합`|`사업용`|`0`|`2021-02-22 10:40:05`
`202101`|`알코올`|`화물`|`비사업용`|`0`|`2021-02-22 10:40:05`
`202101`|`알코올`|`화물`|`사업용`|`0`|`2021-02-22 10:40:05`
`202101`|`알코올`|`특수`|`비사업용`|`0`|`2021-02-22 10:40:05`
`202101`|`알코올`|`특수`|`사업용`|`0`|`2021-02-22 10:40:05`
`202101`|`태양열`|`승용`|`비사업용`|`0`|`2021-02-22 10:40:05`
`202101`|`태양열`|`승용`|`사업용`|`0`|`2021-02-22 10:40:05`
`202101`|`태양열`|`승합`|`비사업용`|`0`|`2021-02-22 10:40:05`
`202101`|`태양열`|`승합`|`사업용`|`0`|`2021-02-22 10:40:05`
`202101`|`태양열`|`화물`|`비사업용`|`0`|`2021-02-22 10:40:05`
`202101`|`태양열`|`화물`|`사업용`|`0`|`2021-02-22 10:40:05`
`202101`|`태양열`|`특수`|`비사업용`|`0`|`2021-02-22 10:40:05`
`202101`|`태양열`|`특수`|`사업용`|`0`|`2021-02-22 10:40:05`
`202101`|`CNG`|`승용`|`비사업용`|`437`|`2021-02-22 10:40:05`
`202101`|`CNG`|`승용`|`사업용`|`4`|`2021-02-22 10:40:05`
`202101`|`CNG`|`승합`|`비사업용`|`73`|`2021-02-22 10:40:05`
`202101`|`CNG`|`승합`|`사업용`|`8182`|`2021-02-22 10:40:05`
`202101`|`CNG`|`화물`|`비사업용`|`414`|`2021-02-22 10:40:05`
`202101`|`CNG`|`화물`|`사업용`|`1`|`2021-02-22 10:40:05`
`202101`|`CNG`|`특수`|`비사업용`|`1`|`2021-02-22 10:40:05`
`202101`|`CNG`|`특수`|`사업용`|`0`|`2021-02-22 10:40:05`
`202101`|`LNG`|`승용`|`비사업용`|`0`|`2021-02-22 10:40:05`
`202101`|`LNG`|`승용`|`사업용`|`0`|`2021-02-22 10:40:05`
`202101`|`LNG`|`승합`|`비사업용`|`0`|`2021-02-22 10:40:05`
`202101`|`LNG`|`승합`|`사업용`|`0`|`2021-02-22 10:40:05`
`202101`|`LNG`|`화물`|`비사업용`|`0`|`2021-02-22 10:40:05`
`202101`|`LNG`|`화물`|`사업용`|`0`|`2021-02-22 10:40:05`
`202101`|`LNG`|`특수`|`비사업용`|`0`|`2021-02-22 10:40:05`
`202101`|`LNG`|`특수`|`사업용`|`0`|`2021-02-22 10:40:05`
`202101`|`하이브리드(휘발유+전기)`|`승용`|`비사업용`|`108202`|`2021-02-22 10:40:05`
`202101`|`하이브리드(휘발유+전기)`|`승용`|`사업용`|`6475`|`2021-02-22 10:40:05`
`202101`|`하이브리드(휘발유+전기)`|`승합`|`비사업용`|`0`|`2021-02-22 10:40:05`
`202101`|`하이브리드(휘발유+전기)`|`승합`|`사업용`|`0`|`2021-02-22 10:40:05`
`202101`|`하이브리드(휘발유+전기)`|`화물`|`비사업용`|`0`|`2021-02-22 10:40:05`
`202101`|`하이브리드(휘발유+전기)`|`화물`|`사업용`|`0`|`2021-02-22 10:40:05`
`202101`|`하이브리드(휘발유+전기)`|`특수`|`비사업용`|`0`|`2021-02-22 10:40:05`
`202101`|`하이브리드(휘발유+전기)`|`특수`|`사업용`|`0`|`2021-02-22 10:40:05`
`202101`|`하이브리드(경유+전기)`|`승용`|`비사업용`|`976`|`2021-02-22 10:40:05`
`202101`|`하이브리드(경유+전기)`|`승용`|`사업용`|`65`|`2021-02-22 10:40:05`
`202101`|`하이브리드(경유+전기)`|`승합`|`비사업용`|`1`|`2021-02-22 10:40:05`
`202101`|`하이브리드(경유+전기)`|`승합`|`사업용`|`0`|`2021-02-22 10:40:05`
`202101`|`하이브리드(경유+전기)`|`화물`|`비사업용`|`0`|`2021-02-22 10:40:05`
`202101`|`하이브리드(경유+전기)`|`화물`|`사업용`|`0`|`2021-02-22 10:40:05`
`202101`|`하이브리드(경유+전기)`|`특수`|`비사업용`|`0`|`2021-02-22 10:40:05`
`202101`|`하이브리드(경유+전기)`|`특수`|`사업용`|`0`|`2021-02-22 10:40:05`
`202101`|`하이브리드(LPG+전기)`|`승용`|`비사업용`|`1699`|`2021-02-22 10:40:05`
`202101`|`하이브리드(LPG+전기)`|`승용`|`사업용`|`109`|`2021-02-22 10:40:05`
`202101`|`하이브리드(LPG+전기)`|`승합`|`비사업용`|`0`|`2021-02-22 10:40:05`
`202101`|`하이브리드(LPG+전기)`|`승합`|`사업용`|`0`|`2021-02-22 10:40:05`
`202101`|`하이브리드(LPG+전기)`|`화물`|`비사업용`|`0`|`2021-02-22 10:40:05`
`202101`|`하이브리드(LPG+전기)`|`화물`|`사업용`|`0`|`2021-02-22 10:40:05`
`202101`|`하이브리드(LPG+전기)`|`특수`|`비사업용`|`0`|`2021-02-22 10:40:05`
`202101`|`하이브리드(LPG+전기)`|`특수`|`사업용`|`0`|`2021-02-22 10:40:05`
`202101`|`하이브리드(CNG+전기)`|`승용`|`비사업용`|`0`|`2021-02-22 10:40:05`
`202101`|`하이브리드(CNG+전기)`|`승용`|`사업용`|`0`|`2021-02-22 10:40:05`
`202101`|`하이브리드(CNG+전기)`|`승합`|`비사업용`|`0`|`2021-02-22 10:40:05`
`202101`|`하이브리드(CNG+전기)`|`승합`|`사업용`|`51`|`2021-02-22 10:40:05`
`202101`|`하이브리드(CNG+전기)`|`화물`|`비사업용`|`0`|`2021-02-22 10:40:05`
`202101`|`하이브리드(CNG+전기)`|`화물`|`사업용`|`0`|`2021-02-22 10:40:05`
`202101`|`하이브리드(CNG+전기)`|`특수`|`비사업용`|`0`|`2021-02-22 10:40:05`
`202101`|`하이브리드(CNG+전기)`|`특수`|`사업용`|`0`|`2021-02-22 10:40:05`
`202101`|`하이브리드(LNG+전기)`|`승용`|`비사업용`|`0`|`2021-02-22 10:40:05`
`202101`|`하이브리드(LNG+전기)`|`승용`|`사업용`|`0`|`2021-02-22 10:40:05`
`202101`|`하이브리드(LNG+전기)`|`승합`|`비사업용`|`0`|`2021-02-22 10:40:05`
`202101`|`하이브리드(LNG+전기)`|`승합`|`사업용`|`0`|`2021-02-22 10:40:05`
`202101`|`하이브리드(LNG+전기)`|`화물`|`비사업용`|`0`|`2021-02-22 10:40:05`
`202101`|`하이브리드(LNG+전기)`|`화물`|`사업용`|`0`|`2021-02-22 10:40:05`
`202101`|`하이브리드(LNG+전기)`|`특수`|`비사업용`|`0`|`2021-02-22 10:40:05`
`202101`|`하이브리드(LNG+전기)`|`특수`|`사업용`|`0`|`2021-02-22 10:40:05`
`202101`|`수소`|`승용`|`비사업용`|`1583`|`2021-02-22 10:40:05`
`202101`|`수소`|`승용`|`사업용`|`127`|`2021-02-22 10:40:05`
`202101`|`수소`|`승합`|`비사업용`|`5`|`2021-02-22 10:40:05`
`202101`|`수소`|`승합`|`사업용`|`4`|`2021-02-22 10:40:05`
`202101`|`수소`|`화물`|`비사업용`|`0`|`2021-02-22 10:40:05`
`202101`|`수소`|`화물`|`사업용`|`0`|`2021-02-22 10:40:05`
`202101`|`수소`|`특수`|`비사업용`|`0`|`2021-02-22 10:40:05`
`202101`|`수소`|`특수`|`사업용`|`0`|`2021-02-22 10:40:05`
`202101`|`기타연료`|`승용`|`비사업용`|`165`|`2021-02-22 10:40:05`
`202101`|`기타연료`|`승용`|`사업용`|`1`|`2021-02-22 10:40:05`
`202101`|`기타연료`|`승합`|`비사업용`|`1318`|`2021-02-22 10:40:05`
`202101`|`기타연료`|`승합`|`사업용`|`0`|`2021-02-22 10:40:05`
`202101`|`기타연료`|`화물`|`비사업용`|`3291`|`2021-02-22 10:40:05`
`202101`|`기타연료`|`화물`|`사업용`|`1235`|`2021-02-22 10:40:05`
`202101`|`기타연료`|`특수`|`비사업용`|`314`|`2021-02-22 10:40:05`
`202101`|`기타연료`|`특수`|`사업용`|`0`|`2021-02-22 10:40:05`
`202104`|`휘발유`|`승용`|`비사업용`|`1614406`|`2021-05-14 09:21:39`
`202104`|`휘발유`|`승용`|`사업용`|`20417`|`2021-05-14 09:21:39`
`202104`|`휘발유`|`승합`|`비사업용`|`1078`|`2021-05-14 09:21:39`
`202104`|`휘발유`|`승합`|`사업용`|`35`|`2021-05-14 09:21:39`
`202104`|`휘발유`|`화물`|`비사업용`|`2555`|`2021-05-14 09:21:39`
`202104`|`휘발유`|`화물`|`사업용`|`2`|`2021-05-14 09:21:39`
`202104`|`휘발유`|`특수`|`비사업용`|`18`|`2021-05-14 09:21:39`
`202104`|`휘발유`|`특수`|`사업용`|`0`|`2021-05-14 09:21:39`
`202104`|`경유`|`승용`|`비사업용`|`707389`|`2021-05-14 09:21:39`
`202104`|`경유`|`승용`|`사업용`|`10288`|`2021-05-14 09:21:39`
`202104`|`경유`|`승합`|`비사업용`|`73533`|`2021-05-14 09:21:39`
`202104`|`경유`|`승합`|`사업용`|`5859`|`2021-05-14 09:21:39`
`202104`|`경유`|`화물`|`비사업용`|`243468`|`2021-05-14 09:21:39`
`202104`|`경유`|`화물`|`사업용`|`50629`|`2021-05-14 09:21:39`
`202104`|`경유`|`특수`|`비사업용`|`3745`|`2021-05-14 09:21:39`
`202104`|`경유`|`특수`|`사업용`|`4931`|`2021-05-14 09:21:39`
