`regist_ym`,`fuel_knd_nm`,`vhcle_knd_ty`,`vhcle_prpos_se`,`cnt`
202012,수소,화물,비사업용,0
202012,수소,화물,사업용,0
202012,수소,특수,비사업용,0
202012,수소,특수,사업용,0
202012,기타연료,승용,비사업용,165
202012,기타연료,승용,사업용,1
202012,기타연료,승합,비사업용,1320
202012,기타연료,승합,사업용,0
202012,기타연료,화물,비사업용,3285
202012,기타연료,화물,사업용,1233
202012,기타연료,특수,비사업용,301
202012,기타연료,특수,사업용,0
202102,수소,승용,비사업용,1562
202102,수소,승용,사업용,127
202102,수소,승합,비사업용,5
202102,수소,승합,사업용,4
202102,수소,화물,비사업용,0
202102,수소,화물,사업용,0
202102,수소,특수,비사업용,0
202102,수소,특수,사업용,0
202102,기타연료,승용,비사업용,164
202102,기타연료,승용,사업용,1
202102,기타연료,승합,비사업용,1329
202102,기타연료,승합,사업용,0
202102,기타연료,화물,비사업용,3320
202102,기타연료,화물,사업용,1230
202102,기타연료,특수,비사업용,335
202102,기타연료,특수,사업용,0
202105,휘발유,승용,비사업용,1614843
202105,휘발유,승용,사업용,20722
202105,휘발유,승합,비사업용,1080
202105,휘발유,승합,사업용,86
202105,휘발유,화물,비사업용,2552
202105,휘발유,화물,사업용,2
202105,휘발유,특수,비사업용,18
202105,휘발유,특수,사업용,0
202105,경유,승용,비사업용,706542
202105,경유,승용,사업용,10152
202105,경유,승합,비사업용,73250
202105,경유,승합,사업용,5803
202105,경유,화물,비사업용,242803
202105,경유,화물,사업용,50773
202105,경유,특수,비사업용,3825
202105,경유,특수,사업용,4938
202105,엘피지,승용,비사업용,138968
202105,엘피지,승용,사업용,76492
202105,엘피지,승합,비사업용,12714
202105,엘피지,승합,사업용,707
202105,엘피지,화물,비사업용,18393
202105,엘피지,화물,사업용,5201
202105,엘피지,특수,비사업용,43
202105,엘피지,특수,사업용,59
202101,휘발유,승용,비사업용,1612344
202101,휘발유,승용,사업용,20324
202101,휘발유,승합,비사업용,1076
202101,휘발유,승합,사업용,24
202101,휘발유,화물,비사업용,2493
202101,휘발유,화물,사업용,2
202101,휘발유,특수,비사업용,18
202101,휘발유,특수,사업용,0
202101,경유,승용,비사업용,711265
202101,경유,승용,사업용,10828
202101,경유,승합,비사업용,75002
202101,경유,승합,사업용,6088
202101,경유,화물,비사업용,245141
202101,경유,화물,사업용,51002
202101,경유,특수,비사업용,3639
202101,경유,특수,사업용,4870
202101,엘피지,승용,비사업용,141163
202101,엘피지,승용,사업용,77979
202101,엘피지,승합,비사업용,13191
202101,엘피지,승합,사업용,662
202101,엘피지,화물,비사업용,18898
202101,엘피지,화물,사업용,5265
202101,엘피지,특수,비사업용,43
202101,엘피지,특수,사업용,61
202101,전기,승용,비사업용,11719
202101,전기,승용,사업용,9018
202101,전기,승합,비사업용,6
202101,전기,승합,사업용,382
202101,전기,화물,비사업용,1606
202101,전기,화물,사업용,690
202101,전기,특수,비사업용,20
202101,전기,특수,사업용,0
202101,CNG,승용,비사업용,437
202101,CNG,승용,사업용,4
202101,CNG,승합,비사업용,73
202101,CNG,승합,사업용,8182
202101,CNG,화물,비사업용,414
202101,CNG,화물,사업용,1
202101,CNG,특수,비사업용,1
202101,CNG,특수,사업용,0
202101,하이브리드(휘발유+전기),승용,비사업용,108202
202101,하이브리드(휘발유+전기),승용,사업용,6475
202101,하이브리드(휘발유+전기),승합,비사업용,0
202101,하이브리드(휘발유+전기),승합,사업용,0
202101,하이브리드(휘발유+전기),화물,비사업용,0
202101,하이브리드(휘발유+전기),화물,사업용,0
202101,하이브리드(휘발유+전기),특수,비사업용,0
202101,하이브리드(휘발유+전기),특수,사업용,0
202101,하이브리드(경유+전기),승용,비사업용,976
202101,하이브리드(경유+전기),승용,사업용,65
202101,하이브리드(경유+전기),승합,비사업용,1
202101,하이브리드(경유+전기),승합,사업용,0
202101,하이브리드(경유+전기),화물,비사업용,0
202101,하이브리드(경유+전기),화물,사업용,0
202101,하이브리드(경유+전기),특수,비사업용,0
202101,하이브리드(경유+전기),특수,사업용,0
202101,하이브리드(LPG+전기),승용,비사업용,1699
202101,하이브리드(LPG+전기),승용,사업용,109
202101,하이브리드(LPG+전기),승합,비사업용,0
202101,하이브리드(LPG+전기),승합,사업용,0
202101,하이브리드(LPG+전기),화물,비사업용,0
202101,하이브리드(LPG+전기),화물,사업용,0
202101,하이브리드(LPG+전기),특수,비사업용,0
202101,하이브리드(LPG+전기),특수,사업용,0
202101,하이브리드(CNG+전기),승용,비사업용,0
202101,하이브리드(CNG+전기),승용,사업용,0
202101,하이브리드(CNG+전기),승합,비사업용,0
202101,하이브리드(CNG+전기),승합,사업용,51
202101,하이브리드(CNG+전기),화물,비사업용,0
202101,하이브리드(CNG+전기),화물,사업용,0
202101,하이브리드(CNG+전기),특수,비사업용,0
202101,하이브리드(CNG+전기),특수,사업용,0
202101,수소,승용,비사업용,1583
202101,수소,승용,사업용,127
202101,수소,승합,비사업용,5
202101,수소,승합,사업용,4
202101,수소,화물,비사업용,0
202101,수소,화물,사업용,0
202101,수소,특수,비사업용,0
202101,수소,특수,사업용,0
202101,기타연료,승용,비사업용,165
202101,기타연료,승용,사업용,1
202101,기타연료,승합,비사업용,1318
202101,기타연료,승합,사업용,0
202101,기타연료,화물,비사업용,3291
202101,기타연료,화물,사업용,1235
202101,기타연료,특수,비사업용,314
202101,기타연료,특수,사업용,0
202104,휘발유,승용,비사업용,1614406
202104,휘발유,승용,사업용,20417
202104,휘발유,승합,비사업용,1078
202104,휘발유,승합,사업용,35
202104,휘발유,화물,비사업용,2555
202104,휘발유,화물,사업용,2
202104,휘발유,특수,비사업용,18
202104,휘발유,특수,사업용,0
202104,경유,승용,비사업용,707389
202104,경유,승용,사업용,10288
202104,경유,승합,비사업용,73533
202104,경유,승합,사업용,5859
202104,경유,화물,비사업용,243468
202104,경유,화물,사업용,50629
202104,경유,특수,비사업용,3745
202104,경유,특수,사업용,4931
202104,엘피지,승용,비사업용,139465
202104,엘피지,승용,사업용,76890
202104,엘피지,승합,비사업용,12845
202104,엘피지,승합,사업용,718
202104,엘피지,화물,비사업용,18603
202104,엘피지,화물,사업용,5207
202104,엘피지,특수,비사업용,41
202104,엘피지,특수,사업용,59
202104,전기,승용,비사업용,12602
202104,전기,승용,사업용,9482
202104,전기,승합,비사업용,11
202104,전기,승합,사업용,384
202104,전기,화물,비사업용,2003
202104,전기,화물,사업용,1079
202104,전기,특수,비사업용,20
202104,전기,특수,사업용,0
202104,CNG,승용,비사업용,426
202104,CNG,승용,사업용,4
202104,CNG,승합,비사업용,70
202104,CNG,승합,사업용,8178
202104,CNG,화물,비사업용,377
202104,CNG,화물,사업용,1
202104,CNG,특수,비사업용,1
202104,CNG,특수,사업용,0
202104,하이브리드(휘발유+전기),승용,비사업용,114383
202104,하이브리드(휘발유+전기),승용,사업용,6279
202104,하이브리드(휘발유+전기),승합,비사업용,0
202104,하이브리드(휘발유+전기),승합,사업용,0
202104,하이브리드(휘발유+전기),화물,비사업용,4
202104,하이브리드(휘발유+전기),화물,사업용,0
202104,하이브리드(휘발유+전기),특수,비사업용,0
202104,하이브리드(휘발유+전기),특수,사업용,0
202104,하이브리드(경유+전기),승용,비사업용,1255
202104,하이브리드(경유+전기),승용,사업용,97
202104,하이브리드(경유+전기),승합,비사업용,1
202104,하이브리드(경유+전기),승합,사업용,0
202104,하이브리드(경유+전기),화물,비사업용,0
202104,하이브리드(경유+전기),화물,사업용,0
202104,하이브리드(경유+전기),특수,비사업용,0
202104,하이브리드(경유+전기),특수,사업용,0
202104,하이브리드(LPG+전기),승용,비사업용,1643
202104,하이브리드(LPG+전기),승용,사업용,120
202104,하이브리드(LPG+전기),승합,비사업용,0
202104,하이브리드(LPG+전기),승합,사업용,0
202104,하이브리드(LPG+전기),화물,비사업용,0
202104,하이브리드(LPG+전기),화물,사업용,0
202104,하이브리드(LPG+전기),특수,비사업용,0
202104,하이브리드(LPG+전기),특수,사업용,0
202104,하이브리드(CNG+전기),승용,비사업용,0
202104,하이브리드(CNG+전기),승용,사업용,0
202104,하이브리드(CNG+전기),승합,비사업용,0
202104,하이브리드(CNG+전기),승합,사업용,51
202104,하이브리드(CNG+전기),화물,비사업용,0
202104,하이브리드(CNG+전기),화물,사업용,0
202104,하이브리드(CNG+전기),특수,비사업용,0
202104,하이브리드(CNG+전기),특수,사업용,0
202104,수소,승용,비사업용,1749
202104,수소,승용,사업용,129
202104,수소,승합,비사업용,5
202104,수소,승합,사업용,4
202104,수소,화물,비사업용,0
202104,수소,화물,사업용,0
202104,수소,특수,비사업용,0
202104,수소,특수,사업용,0
202104,기타연료,승용,비사업용,160
202104,기타연료,승용,사업용,1
202104,기타연료,승합,비사업용,1328
202104,기타연료,승합,사업용,0
202104,기타연료,화물,비사업용,3415
202104,기타연료,화물,사업용,1246
202104,기타연료,특수,비사업용,385
202104,기타연료,특수,사업용,0
202105,전기,승용,비사업용,13752
202105,전기,승용,사업용,9595
202105,전기,승합,비사업용,11
202105,전기,승합,사업용,384
202105,전기,화물,비사업용,2077
202105,전기,화물,사업용,1174
202105,전기,특수,비사업용,20
202105,전기,특수,사업용,0
202105,CNG,승용,비사업용,428
202105,CNG,승용,사업용,4
202105,CNG,승합,비사업용,69
202105,CNG,승합,사업용,8178
202105,CNG,화물,비사업용,374
202105,CNG,화물,사업용,1
202105,CNG,특수,비사업용,1
202105,CNG,특수,사업용,0
202105,하이브리드(휘발유+전기),승용,비사업용,116554
202105,하이브리드(휘발유+전기),승용,사업용,6221
202105,하이브리드(휘발유+전기),승합,비사업용,0
202105,하이브리드(휘발유+전기),승합,사업용,0
202105,하이브리드(휘발유+전기),화물,비사업용,4
202105,하이브리드(휘발유+전기),화물,사업용,0
202105,하이브리드(휘발유+전기),특수,비사업용,0
202105,하이브리드(휘발유+전기),특수,사업용,0
202105,하이브리드(경유+전기),승용,비사업용,1322
202105,하이브리드(경유+전기),승용,사업용,99
202105,하이브리드(경유+전기),승합,비사업용,1
202105,하이브리드(경유+전기),승합,사업용,0
202105,하이브리드(경유+전기),화물,비사업용,0
202105,하이브리드(경유+전기),화물,사업용,0
202105,하이브리드(경유+전기),특수,비사업용,0
202105,하이브리드(경유+전기),특수,사업용,0
202105,하이브리드(LPG+전기),승용,비사업용,1629
202105,하이브리드(LPG+전기),승용,사업용,116
202105,하이브리드(LPG+전기),승합,비사업용,0
202105,하이브리드(LPG+전기),승합,사업용,0
202105,하이브리드(LPG+전기),화물,비사업용,0
202105,하이브리드(LPG+전기),화물,사업용,0
202105,하이브리드(LPG+전기),특수,비사업용,0
202105,하이브리드(LPG+전기),특수,사업용,0
202105,하이브리드(CNG+전기),승용,비사업용,0
202105,하이브리드(CNG+전기),승용,사업용,0
202105,하이브리드(CNG+전기),승합,비사업용,0
202105,하이브리드(CNG+전기),승합,사업용,51
202105,하이브리드(CNG+전기),화물,비사업용,0
202105,하이브리드(CNG+전기),화물,사업용,0
202105,하이브리드(CNG+전기),특수,비사업용,0
202105,하이브리드(CNG+전기),특수,사업용,0
202105,수소,승용,비사업용,1873
202105,수소,승용,사업용,132
202105,수소,승합,비사업용,5
202105,수소,승합,사업용,4
202105,수소,화물,비사업용,0
202105,수소,화물,사업용,0
202105,수소,특수,비사업용,0
202105,수소,특수,사업용,0
202105,기타연료,승용,비사업용,156
202105,기타연료,승용,사업용,1
202105,기타연료,승합,비사업용,1319
202105,기타연료,승합,사업용,0
202105,기타연료,화물,비사업용,3463
202105,기타연료,화물,사업용,1232
202105,기타연료,특수,비사업용,413
202105,기타연료,특수,사업용,0
202106,하이브리드(휘발유+전기),특수,비사업용,0
202106,하이브리드(휘발유+전기),특수,사업용,0
202106,하이브리드(경유+전기),승용,비사업용,1433
202106,하이브리드(경유+전기),승용,사업용,106
202106,하이브리드(경유+전기),승합,비사업용,1
202106,하이브리드(경유+전기),승합,사업용,0
202106,하이브리드(경유+전기),화물,비사업용,0
202106,하이브리드(경유+전기),화물,사업용,0
202106,하이브리드(경유+전기),특수,비사업용,0
202106,하이브리드(경유+전기),특수,사업용,0
202106,하이브리드(LPG+전기),승용,비사업용,1627
202106,하이브리드(LPG+전기),승용,사업용,116
202106,하이브리드(LPG+전기),승합,비사업용,0
202106,하이브리드(LPG+전기),승합,사업용,0
202106,하이브리드(LPG+전기),화물,비사업용,0
202106,하이브리드(LPG+전기),화물,사업용,0
201911,휘발유,승용,비사업용,1583483
201911,휘발유,승용,사업용,19758
201911,휘발유,승합,비사업용,977
201911,휘발유,승합,사업용,23
201911,휘발유,화물,비사업용,1882
201911,휘발유,화물,사업용,1
201911,휘발유,특수,비사업용,18
201911,휘발유,특수,사업용,0
201911,경유,승용,비사업용,716549
201911,경유,승용,사업용,12698
201911,경유,승합,비사업용,80283
201911,경유,승합,사업용,8659
201911,경유,화물,비사업용,247713
201911,경유,화물,사업용,50639
201911,경유,특수,비사업용,3056
201911,경유,특수,사업용,4892
201911,엘피지,승용,비사업용,148667
201911,엘피지,승용,사업용,82791
201911,엘피지,승합,비사업용,14737
201911,엘피지,승합,사업용,298
201911,엘피지,화물,비사업용,20555
201911,엘피지,화물,사업용,5558
201911,엘피지,특수,비사업용,20
201911,엘피지,특수,사업용,60
201911,전기,승용,비사업용,7364
201911,전기,승용,사업용,6146
201911,전기,승합,비사업용,5
201911,전기,승합,사업용,38
201911,전기,화물,비사업용,165
201911,전기,화물,사업용,7
201911,전기,특수,비사업용,1
201911,전기,특수,사업용,0
201911,CNG,승용,비사업용,506
201911,CNG,승용,사업용,14
201911,CNG,승합,비사업용,74
201911,CNG,승합,사업용,8541
201911,CNG,화물,비사업용,385
201911,CNG,화물,사업용,2
201911,CNG,특수,비사업용,2
201911,CNG,특수,사업용,0
201911,하이브리드(휘발유+전기),승용,비사업용,81949
201911,하이브리드(휘발유+전기),승용,사업용,5531
201911,하이브리드(휘발유+전기),승합,비사업용,0
201911,하이브리드(휘발유+전기),승합,사업용,0
201911,하이브리드(휘발유+전기),화물,비사업용,0
201911,하이브리드(휘발유+전기),화물,사업용,0
201911,하이브리드(휘발유+전기),특수,비사업용,0
201911,하이브리드(휘발유+전기),특수,사업용,0
201911,하이브리드(경유+전기),승용,비사업용,79
201911,하이브리드(경유+전기),승용,사업용,0
201911,하이브리드(경유+전기),승합,비사업용,1
201911,하이브리드(경유+전기),승합,사업용,0
201911,하이브리드(경유+전기),화물,비사업용,0
201911,하이브리드(경유+전기),화물,사업용,0
201911,하이브리드(경유+전기),특수,비사업용,0
201911,하이브리드(경유+전기),특수,사업용,0
201911,하이브리드(LPG+전기),승용,비사업용,1858
201911,하이브리드(LPG+전기),승용,사업용,60
201911,하이브리드(LPG+전기),승합,비사업용,0
201911,하이브리드(LPG+전기),승합,사업용,0
201911,하이브리드(LPG+전기),화물,비사업용,0
201911,하이브리드(LPG+전기),화물,사업용,0
201911,하이브리드(LPG+전기),특수,비사업용,0
201911,하이브리드(LPG+전기),특수,사업용,0
201911,하이브리드(CNG+전기),승용,비사업용,0
201911,하이브리드(CNG+전기),승용,사업용,0
201911,하이브리드(CNG+전기),승합,비사업용,0
201911,하이브리드(CNG+전기),승합,사업용,51
201911,하이브리드(CNG+전기),화물,비사업용,0
201911,하이브리드(CNG+전기),화물,사업용,0
201911,하이브리드(CNG+전기),특수,비사업용,0
201911,하이브리드(CNG+전기),특수,사업용,0
201911,수소,승용,비사업용,495
201911,수소,승용,사업용,17
201911,수소,승합,비사업용,2
201911,수소,승합,사업용,0
201911,수소,화물,비사업용,0
201911,수소,화물,사업용,0
201911,수소,특수,비사업용,0
201911,수소,특수,사업용,0
201911,기타연료,승용,비사업용,209
201911,기타연료,승용,사업용,1
201911,기타연료,승합,비사업용,1252
201911,기타연료,승합,사업용,1
201911,기타연료,화물,비사업용,3012
201911,기타연료,화물,사업용,1228
201911,기타연료,특수,비사업용,118
201911,기타연료,특수,사업용,2
201912,휘발유,승용,비사업용,1585124
201912,휘발유,승용,사업용,19838
201912,휘발유,승합,비사업용,980
201912,휘발유,승합,사업용,22
201912,휘발유,화물,비사업용,1933
201912,휘발유,화물,사업용,0
201912,휘발유,특수,비사업용,18
201912,휘발유,특수,사업용,0
201912,경유,승용,비사업용,714931
201912,경유,승용,사업용,12826
201912,경유,승합,비사업용,79838
201912,경유,승합,사업용,8634
201912,경유,화물,비사업용,246781
201912,경유,화물,사업용,50928
201912,경유,특수,비사업용,3086
201912,경유,특수,사업용,4896
201912,엘피지,승용,비사업용,148474
201912,엘피지,승용,사업용,82615
201912,엘피지,승합,비사업용,14534
201912,엘피지,승합,사업용,330
201912,엘피지,화물,비사업용,20402
201912,엘피지,화물,사업용,5540
201912,엘피지,특수,비사업용,20
201912,엘피지,특수,사업용,62
201912,전기,승용,비사업용,7917
201912,전기,승용,사업용,6315
201912,전기,승합,비사업용,5
201912,전기,승합,사업용,122
201912,전기,화물,비사업용,585
201912,전기,화물,사업용,7
201912,전기,특수,비사업용,1
201912,전기,특수,사업용,0
201912,CNG,승용,비사업용,496
201912,CNG,승용,사업용,14
201912,CNG,승합,비사업용,73
201912,CNG,승합,사업용,8456
201912,CNG,화물,비사업용,398
201912,CNG,화물,사업용,2
201912,CNG,특수,비사업용,2
201912,CNG,특수,사업용,0
201912,하이브리드(휘발유+전기),승용,비사업용,83827
201912,하이브리드(휘발유+전기),승용,사업용,5631
201912,하이브리드(휘발유+전기),승합,비사업용,0
201912,하이브리드(휘발유+전기),승합,사업용,0
201912,하이브리드(휘발유+전기),화물,비사업용,0
201912,하이브리드(휘발유+전기),화물,사업용,0
201912,하이브리드(휘발유+전기),특수,비사업용,0
201912,하이브리드(휘발유+전기),특수,사업용,0
201912,하이브리드(경유+전기),승용,비사업용,86
201912,하이브리드(경유+전기),승용,사업용,0
201912,하이브리드(경유+전기),승합,비사업용,1
201912,하이브리드(경유+전기),승합,사업용,0
201912,하이브리드(경유+전기),화물,비사업용,0
201912,하이브리드(경유+전기),화물,사업용,0
201912,하이브리드(경유+전기),특수,비사업용,0
201912,하이브리드(경유+전기),특수,사업용,0
201912,하이브리드(LPG+전기),승용,비사업용,1847
201912,하이브리드(LPG+전기),승용,사업용,62
201912,하이브리드(LPG+전기),승합,비사업용,0
201912,하이브리드(LPG+전기),승합,사업용,0
201912,하이브리드(LPG+전기),화물,비사업용,0
201912,하이브리드(LPG+전기),화물,사업용,0
201912,하이브리드(LPG+전기),특수,비사업용,0
201912,하이브리드(LPG+전기),특수,사업용,0
201912,하이브리드(CNG+전기),승용,비사업용,0
201912,하이브리드(CNG+전기),승용,사업용,0
201912,하이브리드(CNG+전기),승합,비사업용,0
201912,하이브리드(CNG+전기),승합,사업용,51
201912,하이브리드(CNG+전기),화물,비사업용,0
201912,하이브리드(CNG+전기),화물,사업용,0
201912,하이브리드(CNG+전기),특수,비사업용,0
201912,하이브리드(CNG+전기),특수,사업용,0
201912,수소,승용,비사업용,576
201912,수소,승용,사업용,21
201912,수소,승합,비사업용,2
201912,수소,승합,사업용,0
201912,수소,화물,비사업용,0
201912,수소,화물,사업용,0
201912,수소,특수,비사업용,0
201912,수소,특수,사업용,0
201912,기타연료,승용,비사업용,202
201912,기타연료,승용,사업용,1
201912,기타연료,승합,비사업용,1262
201912,기타연료,승합,사업용,0
201912,기타연료,화물,비사업용,3021
201912,기타연료,화물,사업용,1243
201912,기타연료,특수,비사업용,117
201912,기타연료,특수,사업용,2
202001,휘발유,승용,비사업용,1586961
202001,휘발유,승용,사업용,19719
202001,휘발유,승합,비사업용,987
202001,휘발유,승합,사업용,23
202001,휘발유,화물,비사업용,2001
202001,휘발유,화물,사업용,0
202001,휘발유,특수,비사업용,18
202001,휘발유,특수,사업용,0
202001,경유,승용,비사업용,715604
202001,경유,승용,사업용,12673
202001,경유,승합,비사업용,79690
202001,경유,승합,사업용,8587
202001,경유,화물,비사업용,247073
202001,경유,화물,사업용,50998
202001,경유,특수,비사업용,3154
202001,경유,특수,사업용,4902
202001,엘피지,승용,비사업용,148130
202001,엘피지,승용,사업용,82490
202001,엘피지,승합,비사업용,14407
202001,엘피지,승합,사업용,328
202001,엘피지,화물,비사업용,20295
202001,엘피지,화물,사업용,5519
202001,엘피지,특수,비사업용,21
202001,엘피지,특수,사업용,60
202001,전기,승용,비사업용,8044
202001,전기,승용,사업용,6366
202001,전기,승합,비사업용,7
202001,전기,승합,사업용,127
202001,전기,화물,비사업용,762
202001,전기,화물,사업용,46
202001,전기,특수,비사업용,1
202001,전기,특수,사업용,0
202001,CNG,승용,비사업용,494
202001,CNG,승용,사업용,13
202001,CNG,승합,비사업용,71
202001,CNG,승합,사업용,8449
202001,CNG,화물,비사업용,398
202001,CNG,화물,사업용,2
202001,CNG,특수,비사업용,2
202001,CNG,특수,사업용,0
202001,하이브리드(휘발유+전기),승용,비사업용,84906
202001,하이브리드(휘발유+전기),승용,사업용,5712
202001,하이브리드(휘발유+전기),승합,비사업용,0
202001,하이브리드(휘발유+전기),승합,사업용,0
202001,하이브리드(휘발유+전기),화물,비사업용,0
202001,하이브리드(휘발유+전기),화물,사업용,0
202001,하이브리드(휘발유+전기),특수,비사업용,0
202001,하이브리드(휘발유+전기),특수,사업용,0
202001,하이브리드(경유+전기),승용,비사업용,99
202001,하이브리드(경유+전기),승용,사업용,0
202001,하이브리드(경유+전기),승합,비사업용,1
202001,하이브리드(경유+전기),승합,사업용,0
202001,하이브리드(경유+전기),화물,비사업용,0
202001,하이브리드(경유+전기),화물,사업용,0
202001,하이브리드(경유+전기),특수,비사업용,0
202001,하이브리드(경유+전기),특수,사업용,0
202001,하이브리드(LPG+전기),승용,비사업용,1845
202001,하이브리드(LPG+전기),승용,사업용,62
202001,하이브리드(LPG+전기),승합,비사업용,0
202001,하이브리드(LPG+전기),승합,사업용,0
202001,하이브리드(LPG+전기),화물,비사업용,0
202001,하이브리드(LPG+전기),화물,사업용,0
202001,하이브리드(LPG+전기),특수,비사업용,0
202001,하이브리드(LPG+전기),특수,사업용,0
202001,하이브리드(CNG+전기),승용,비사업용,0
202001,하이브리드(CNG+전기),승용,사업용,0
202001,하이브리드(CNG+전기),승합,비사업용,0
202001,하이브리드(CNG+전기),승합,사업용,51
202001,하이브리드(CNG+전기),화물,비사업용,0
202001,하이브리드(CNG+전기),화물,사업용,0
202001,하이브리드(CNG+전기),특수,비사업용,0
202001,하이브리드(CNG+전기),특수,사업용,0
202001,수소,승용,비사업용,580
202001,수소,승용,사업용,21
202001,수소,승합,비사업용,2
202001,수소,승합,사업용,0
202001,수소,화물,비사업용,0
202001,수소,화물,사업용,0
202001,수소,특수,비사업용,0
202001,수소,특수,사업용,0
202001,기타연료,승용,비사업용,193
202001,기타연료,승용,사업용,1
202001,기타연료,승합,비사업용,1275
202001,기타연료,승합,사업용,0
202001,기타연료,화물,비사업용,3021
202001,기타연료,화물,사업용,1254
202001,기타연료,특수,비사업용,119
202001,기타연료,특수,사업용,2
202002,휘발유,승용,비사업용,1586701
202002,휘발유,승용,사업용,19365
202002,휘발유,승합,비사업용,984
202002,휘발유,승합,사업용,19
202002,휘발유,화물,비사업용,2034
202002,휘발유,화물,사업용,0
202002,휘발유,특수,비사업용,17
202002,휘발유,특수,사업용,0
202002,경유,승용,비사업용,713428
202002,경유,승용,사업용,12397
202002,경유,승합,비사업용,79231
202002,경유,승합,사업용,8481
202002,경유,화물,비사업용,246442
202002,경유,화물,사업용,50959
202002,경유,특수,비사업용,3202
202002,경유,특수,사업용,4916
202002,엘피지,승용,비사업용,147715
202002,엘피지,승용,사업용,82015
202002,엘피지,승합,비사업용,14285
202002,엘피지,승합,사업용,355
202002,엘피지,화물,비사업용,20156
202002,엘피지,화물,사업용,5488
202002,엘피지,특수,비사업용,22
202002,엘피지,특수,사업용,62
202002,전기,승용,비사업용,8866
202002,전기,승용,사업용,6461
202002,전기,승합,비사업용,7
202002,전기,승합,사업용,128
202002,전기,화물,비사업용,899
202002,전기,화물,사업용,76
202002,전기,특수,비사업용,1
202002,전기,특수,사업용,0
202002,CNG,승용,비사업용,494
202002,CNG,승용,사업용,13
202002,CNG,승합,비사업용,70
202002,CNG,승합,사업용,8447
202002,CNG,화물,비사업용,421
202002,CNG,화물,사업용,2
202002,CNG,특수,비사업용,2
202002,CNG,특수,사업용,0
202002,하이브리드(휘발유+전기),승용,비사업용,85528
202002,하이브리드(휘발유+전기),승용,사업용,5739
202002,하이브리드(휘발유+전기),승합,비사업용,0
202002,하이브리드(휘발유+전기),승합,사업용,0
202002,하이브리드(휘발유+전기),화물,비사업용,0
202002,하이브리드(휘발유+전기),화물,사업용,0
202002,하이브리드(휘발유+전기),특수,비사업용,0
202002,하이브리드(휘발유+전기),특수,사업용,0
202002,하이브리드(경유+전기),승용,비사업용,107
202002,하이브리드(경유+전기),승용,사업용,0
202002,하이브리드(경유+전기),승합,비사업용,1
202002,하이브리드(경유+전기),승합,사업용,0
202002,하이브리드(경유+전기),화물,비사업용,0
202002,하이브리드(경유+전기),화물,사업용,0
202002,하이브리드(경유+전기),특수,비사업용,0
202002,하이브리드(경유+전기),특수,사업용,0
202002,하이브리드(LPG+전기),승용,비사업용,1837
202002,하이브리드(LPG+전기),승용,사업용,67
202002,하이브리드(LPG+전기),승합,비사업용,0
202002,하이브리드(LPG+전기),승합,사업용,0
202002,하이브리드(LPG+전기),화물,비사업용,0
202002,하이브리드(LPG+전기),화물,사업용,0
202002,하이브리드(LPG+전기),특수,비사업용,0
202002,하이브리드(LPG+전기),특수,사업용,0
202002,하이브리드(CNG+전기),승용,비사업용,0
202002,하이브리드(CNG+전기),승용,사업용,0
202002,하이브리드(CNG+전기),승합,비사업용,0
202002,하이브리드(CNG+전기),승합,사업용,51
202002,하이브리드(CNG+전기),화물,비사업용,0
202002,하이브리드(CNG+전기),화물,사업용,0
202002,하이브리드(CNG+전기),특수,비사업용,0
202002,하이브리드(CNG+전기),특수,사업용,0
202002,수소,승용,비사업용,576
202002,수소,승용,사업용,21
202002,수소,승합,비사업용,2
202002,수소,승합,사업용,0
202002,수소,화물,비사업용,0
202002,수소,화물,사업용,0
202002,수소,특수,비사업용,0
202002,수소,특수,사업용,0
202002,기타연료,승용,비사업용,191
202002,기타연료,승용,사업용,1
202002,기타연료,승합,비사업용,1303
202002,기타연료,승합,사업용,0
202002,기타연료,화물,비사업용,3027
202002,기타연료,화물,사업용,1248
202002,기타연료,특수,비사업용,122
202002,기타연료,특수,사업용,2
202003,휘발유,승용,비사업용,1589084
202003,휘발유,승용,사업용,19178
202003,휘발유,승합,비사업용,982
202003,휘발유,승합,사업용,16
202003,휘발유,화물,비사업용,2063
202003,휘발유,화물,사업용,1
202003,휘발유,특수,비사업용,17
202003,휘발유,특수,사업용,0
202003,경유,승용,비사업용,712432
202003,경유,승용,사업용,12175
202003,경유,승합,비사업용,78740
202003,경유,승합,사업용,8274
202003,경유,화물,비사업용,246677
202003,경유,화물,사업용,50896
202003,경유,특수,비사업용,3237
202003,경유,특수,사업용,4920
202003,엘피지,승용,비사업용,147264
202003,엘피지,승용,사업용,81293
202003,엘피지,승합,비사업용,14252
202003,엘피지,승합,사업용,392
202003,엘피지,화물,비사업용,20013
202003,엘피지,화물,사업용,5472
202003,엘피지,특수,비사업용,22
202003,엘피지,특수,사업용,62
202003,전기,승용,비사업용,9251
202003,전기,승용,사업용,6549
202003,전기,승합,비사업용,7
202003,전기,승합,사업용,131
202003,전기,화물,비사업용,1088
202003,전기,화물,사업용,145
202003,전기,특수,비사업용,1
202003,전기,특수,사업용,0
202003,CNG,승용,비사업용,490
202003,CNG,승용,사업용,10
202003,CNG,승합,비사업용,70
202003,CNG,승합,사업용,8444
202003,CNG,화물,비사업용,420
202003,CNG,화물,사업용,2
202003,CNG,특수,비사업용,2
202003,CNG,특수,사업용,0
