addr,lat,lng,법정동,cnt,법정동코드,행정동,행정동코드
서울특별시 용산구 한강대로 69,37.527226617861,126.9652349331,한강로2가,3,1117012500,한강로동,1117062500
서울특별시 용산구 한강대로 95,37.528817385267,126.9666537891,한강로2가,3,1117012500,한강로동,1117062500
서울특별시 용산구 한강대로 95,37.529023293,126.9671051,한강로2가,8,1117012500,한강로동,1117062500
서울특별시 용산구 한강대로 95,37.5290927,126.9668857,한강로2가,4,1117012500,한강로동,1117062500
서울특별시 용산구 한강대로23길 55,37.5297736038,126.9647427471,한강로3가,3,1117012800,한강로동,1117062500
서울특별시 용산구 한강대로30길 25,37.5274013,126.9688295,용산동5가,4,1117012700,한강로동,1117062500
서울특별시 용산구 한강대로38길 28,37.5281422427,126.9692280709,한강로2가,1,1117012500,한강로동,1117062500
"서울특별시 용산구 한강대로43길 8 (한강로2가, 벽산메가트리움)",37.53186349118,126.9696621223,한강로2가,3,1117012500,한강로동,1117062500
"서울특별시 용산구 한강대로43길 8 (한강로2가, 벽산메가트리움)",37.53245820259,126.969859874,한강로2가,4,1117012500,한강로동,1117062500
"서울특별시 용산구 한강대로53길 16 (한강로2가, 용산파크e편한세상)",37.533947,126.97065975,한강로2가,1,1117012500,한강로동,1117062500
서울특별시 용산구 한강대로98길 3,37.548354,126.972079,갈월동,1,1117010400,남영동,1117053000
서울특별시 용산구 한강로1가 64,37.53717560776,126.9729849841,한강로1가,5,1117012400,한강로동,1117062500
서울특별시 용산구 한강로2가,37.534452,126.964866,한강로2가,4,1117012500,한강로동,1117062500
서울특별시 용산구 한강로3가 12,37.5320837602,126.9647054555,한강로3가,1,1117012800,한강로동,1117062500
서울특별시 용산구 한강로3가 서빙고로 35,37.5247687282,126.9686095207,한강로3가,1,1117012800,한강로동,1117062500
서울특별시 용산구 한남대로 80,37.535905,127.006358,한남동,1,1117013100,한남동,1117068500
서울특별시 용산구 한남동 산10-84,37.540085,127.002804,한남동,1,1117013100,한남동,1117068500
서울특별시 용산구 한남동 서빙고로 413,37.5272235495,127.0042401389,한남동,2,1117013100,한남동,1117068500
서울특별시 용산구 회나무로 55？ ,37.54034,126.99267,이태원동,1,1117013000,이태원2동,1117066000
서울특별시 용산구 회나무로13가길 16,37.540480766,126.99069244,이태원동,1,1117013000,이태원2동,1117066000
서울특별시 용산구 회나무로13길 58,37.5419023243,126.9901964343,이태원동,1,1117013000,이태원2동,1117066000
서울특별시 용산구 효창원로 161,37.5425092453,126.9618400136,효창동,1,1117011900,효창동,1117058000
서울특별시 용산구 효창원로 17,37.534431940932,126.95018149,산천동,10,1117011500,원효로2동,1117057000
서울특별시 용산구 효창원로 88,37.536343,126.959129,용문동,3,1117012100,용문동,1117059000
서울특별시 용산구 효창원로8길 16,37.5338255,126.9512587,원효로4가,2,1117011800,원효로2동,1117057000
서울특별시 용산구 효창원로8길 3,37.5343532215,126.9515482962,산천동,1,1117011500,원효로2동,1117057000
서울특별시 용산구 후암로 32-6,37.5486978477,126.9781504585,후암동,1,1117010100,후암동,1117051000
서울특별시 용산구 후암로 65,37.551119,126.976063,후암동,1,1117010100,후암동,1117051000
서울특별시 용산구 후암로 65,37.5513144,126.976378,후암동,4,1117010100,후암동,1117051000
서울특별시 은평구 가좌로 334,37.597883080424,126.9073829758,신사동,3,1138010900,신사1동,1138063100
서울특별시 은평구 가좌로 334,37.598115895,126.90877007,신사동,11,1138010900,신사1동,1138063100
서울특별시 은평구 가좌로 391,37.60048589,126.9038081,신사동,3,1138010900,신사1동,1138063100
서울특별시 은평구 가좌로7나길 30,37.584009097011,126.9189369333,응암동,2,1138010700,응암3동,1138060000
서울특별시 은평구 갈현로15길 53,37.610147138,126.906283,구산동,3,1138010500,구산동,1138056000
서울특별시 은평구 갈현로17길 17,37.611905004,126.90888756,구산동,5,1138010500,구산동,1138056000
"서울특별시 은평구 갈현로1길 31 (신사동, 신사동 한신 휴 플러스)",37.598736,126.90616573,신사동,3,1138010900,신사1동,1138063100
서울특별시 은평구 갈현로23길 41,37.6180637632,126.91013301,갈현동,2,1138010400,갈현2동,1138055200
서울특별시 은평구 갈현로3나길 23,37.602236,126.906782,역촌동,5,1138010800,역촌동,1138062500
서울특별시 은평구 갈현로3나길 23,37.603564645,126.90580147,역촌동,4,1138010800,역촌동,1138062500
서울특별시 은평구 갈현로45길 57,37.628946,126.9136013,갈현동,3,1138010400,갈현1동,1138055100
서울특별시 은평구 갈현로4길 26-5,37.6004422,126.9133582,신사동,3,1138010900,신사1동,1138063100
서울특별시 은평구 갈현로7길 49,37.6043580383,126.9056649134,역촌동,1,1138010800,역촌동,1138062500
서울특별시 은평구 갈현로7길 56,37.605134747,126.90427946,구산동,3,1138010500,구산동,1138056000
서울특별시 은평구 녹번동 153-1,37.605844,126.923057,녹번동,2,1138010200,녹번동,1138051000
서울특별시 은평구 백련산로 146-30,37.598,126.927,응암동,2,1138010700,응암1동,1138058000
서울특별시 은평구 백련산로 160,37.5983179395,126.926087127,응암동,4,1138010700,응암1동,1138058000
서울특별시 은평구 백련산로 37,37.589413693,126.922273466,응암동,10,1138010700,응암2동,1138059000
서울특별시 은평구 백련산로 38,37.589270068418,126.9230888324,응암동,10,1138010700,응암2동,1138059000
서울특별시 은평구 백련산로 90,37.593944,126.923609,응암동,1,1138010700,응암2동,1138059000
서울특별시 은평구 백련산로2길 19,37.592414103,126.925227895,응암동,10,1138010700,응암2동,1138059000
서울특별시 은평구 북한산로 2,37.64253,126.91712,진관동,8,1138011400,진관동,1138069000
서울특별시 은평구 불광로 122-10,37.618138014785,126.9354936991,불광동,3,1138010300,불광1동,1138052000
서울특별시 은평구 불광로 122-10,37.618822216136,126.9344963378,불광동,2,1138010300,불광1동,1138052000
서울특별시 은평구 불광로 122-10,37.618877151113,126.9360933884,불광동,2,1138010300,불광1동,1138052000
서울특별시 은평구 불광로 122-10,37.619100945537,126.9334653385,불광동,3,1138010300,불광1동,1138052000
서울특별시 은평구 불광로 126,37.618086,126.933306,불광동,1,1138010300,불광1동,1138052000
서울특별시 은평구 불광로 208,37.625675707707,126.9292624646,불광동,4,1138010300,불광2동,1138053000
"서울특별시 은평구 불광로 208 (불광동, 북한산대창센시티)",37.625411,126.92980305,불광동,2,1138010300,불광2동,1138053000
"서울특별시 은평구 불광로 64 (불광동, 불광 롯데캐슬)",37.613130432,126.9324694337,불광동,5,1138010300,불광1동,1138052000
"서울특별시 은평구 불광로 98-8 (불광동, 대호아파트)",37.6153,126.933,불광동,1,1138010300,불광1동,1138052000
서울특별시 은평구 불광로2길 33,37.612951,127.937666,불광동,10,1138010300,불광1동,1138052000
서울특별시 은평구 불광로2길 41,37.6116607,126.9362057,불광동,3,1138010300,불광1동,1138052000
서울특별시 은평구 불광로2길 46,37.6115427,126.935684,불광동,2,1138010300,불광1동,1138052000
"서울특별시 은평구 불광천길 436 (응암동, 응암공영주차장)",37.5934706273,126.9153848093,응암동,1,1138010700,응암3동,1138060000
"서울특별시 은평구 불광천길 536 (응암동, 애필리움)",37.5979114284,126.9163898602,응암동,1,1138010700,응암1동,1138058000
서울특별시 은평구 서오릉로20길 5-10,37.616666,126.908503,갈현동,4,1138010400,갈현2동,1138055200
서울특별시 은평구 서오릉로21길 47,37.611864,126.906276,구산동,8,1138010500,구산동,1138056000
서울특별시 은평구 수색로 280,37.58352052,126.89367222426,수색동,1,1138010100,수색동,1138065000
서울특별시 은평구 수색로 342-1,37.5867665,126.8880299,수색동,1,1138010100,수색동,1138065000
서울특별시 은평구 역촌동 9-54,37.60627302568,126.9156964701,역촌동,1,1138010800,역촌동,1138062500
서울특별시 은평구 연서로 104,37.6081988,126.915705,역촌동,1,1138010800,역촌동,1138062500
서울특별시 은평구 연서로 487,37.640035647591,126.9346269353,진관동,7,1138011400,진관동,1138069000
"서울특별시 은평구 연서로 48길, 11  ",37.6377533,126.9367594,진관동,2,1138011400,진관동,1138069000
서울특별시 은평구 연서로35길 15,37.6225395799,126.9252158563,불광동,1,1138010300,불광2동,1138053000
서울특별시 은평구 연서로35길 37,37.623203,126.923854,불광동,1,1138010300,불광2동,1138053000
서울특별시 은평구 연서로44길 30,37.6277123,126.9346698,진관동,5,1138011400,진관동,1138069000
서울특별시 은평구 연서로44길 55,37.641117,126.9383,진관동,3,1138011400,진관동,1138069000
서울특별시 은평구 연서로44길 7,37.6282682,126.9355441,진관동,4,1138011400,진관동,1138069000
서울특별시 은평구 연서로44길 7,37.6375942,126.9344189,진관동,4,1138011400,진관동,1138069000
서울특별시 은평구 은평로 111,37.600307,126.920113,응암동,2,1138010700,응암1동,1138058000
서울특별시 은평구 은평로 111,37.60047527,126.92047408,응암동,1,1138010700,응암1동,1138058000
서울특별시 은평구 은평로 111,37.600557,126.920074,응암동,4,1138010700,응암1동,1138058000
서울특별시 은평구 은평로 111,37.60077,126.92049,응암동,1,1138010700,응암1동,1138058000
서울특별시 은평구 은평로 195,37.602543,126.930137,녹번동,1,1138010200,녹번동,1138051000
서울특별시 은평구 은평로 195,37.602792,126.92910299999,녹번동,5,1138010200,녹번동,1138051000
서울특별시 은평구 은평로21길 34-5,37.603217,126.93109,녹번동,1,1138010200,녹번동,1138051000
서울특별시 은평구 은평로8길 12,37.59928,126.920355,응암동,2,1138010700,응암1동,1138058000
서울특별시 은평구 은평터널로 60,37.585169461,126.89967429,수색동,4,1138010100,수색동,1138065000
서울특별시 은평구 은평터널로 65,37.586908448829,126.8992289304,수색동,8,1138010100,수색동,1138065000
서울특별시 은평구 은평터널로7길 2,37.5932491,126.9060892,신사동,4,1138010900,신사2동,1138063200
서울특별시 은평구 응암로 210,37.590714,126.917648,응암동,2,1138010700,응암2동,1138059000
"서울특별시 은평구 응암로18길 18-9 (응암동, 자선메르시안아파트)",37.591781,126.919975,응암동,1,1138010700,응암2동,1138059000
서울특별시 은평구 응암로25길 12-7,37.5957406,126.9171063,응암동,1,1138010700,응암3동,1138060000
서울특별시 은평구 응암로29길 15-10,37.59623,126.917189,응암동,1,1138010700,응암3동,1138060000
서울특별시 은평구 응암로30길 15,37.595977572,126.92169027,응암동,5,1138010700,응암2동,1138059000
서울특별시 은평구 응암로30길 16,37.595228565,126.91939457,응암동,5,1138010700,응암2동,1138059000
서울특별시 은평구 증산로 221,37.578812969,126.90358422,증산동,2,1138011000,증산동,1138064000
서울특별시 은평구 증산로 285,37.583101,126.908307,증산동,3,1138011000,증산동,1138064000
서울특별시 은평구 증산로15길 47,37.5902576186,126.9080604594,신사동,1,1138010900,신사2동,1138063200
서울특별시 은평구 증산로3길 26-1 (증산동     우방아파트),37.5808,126.906,증산동,4,1138011000,증산동,1138064000
서울특별시 은평구 증산로9길 41-7,37.586046286,126.90690593,증산동,1,1138011000,증산동,1138064000
서울특별시 은평구 증산서길 89,37.5843535058,126.907026124,증산동,1,1138011000,증산동,1138064000
서울특별시 은평구 진관1로 21-10,37.631917,126.922659,진관동,2,1138011400,진관동,1138069000
서울특별시 은평구 진관1로 21-10,37.63235,126.922884,진관동,2,1138011400,진관동,1138069000
서울특별시 은평구 진관1로 21-10,37.633584,126.92056,진관동,2,1138011400,진관동,1138069000
서울특별시 은평구 진관1로 21-10,37.633659,126.922058,진관동,3,1138011400,진관동,1138069000
서울특별시 은평구 진관1로 21-10,37.634236,126.920095,진관동,2,1138011400,진관동,1138069000
"서울특별시 은평구 진관1로 21-35 (진관동, 어드벤스힐오피스텔)",37.6335,126.919,진관동,1,1138011400,진관동,1138069000
"서울특별시 은평구 진관1로 21-9 (진관동, 은평뉴타운박석고개아파트) 101동~106동,108동~111동",37.6339,126.92,진관동,2,1138011400,진관동,1138069000
서울특별시 은평구 진관1로 40,37.6310603,126.9246413,진관동,1,1138011400,진관동,1138069000
서울특별시 은평구 진관1로 55,37.6322759,126.9262676,진관동,5,1138011400,진관동,1138069000
서울특별시 은평구 진관1로 77-8,37.63096490332,126.9299428426,진관동,3,1138011400,진관동,1138069000
서울특별시 은평구 진관2로,37.634423,126.930395,진관동,1,1138011400,진관동,1138069000
"서울특별시 은평구 진관2로 57-37 (진관동, 은평뉴타운우물골)",37.63544066837,126.9264378391,진관동,4,1138011400,진관동,1138069000
"서울특별시 은평구 진관2로 57-37 (진관동, 은평뉴타운우물골)",37.63654146208,126.9290369021,진관동,2,1138011400,진관동,1138069000
"서울특별시 은평구 진관2로 57-37 (진관동, 은평뉴타운우물골)",37.63741523606,126.9287358326,진관동,2,1138011400,진관동,1138069000
서울특별시 은평구 진관2로 67,37.634740793,126.92417787,진관동,4,1138011400,진관동,1138069000
서울특별시 은평구 진관2로 77,37.634314529178,126.9265862299,진관동,2,1138011400,진관동,1138069000
서울특별시 은평구 진관2로 77,37.634676311213,126.9288517418,진관동,2,1138011400,진관동,1138069000
서울특별시 은평구 진관2로 77,37.634810735598,126.9276620309,진관동,2,1138011400,진관동,1138069000
"서울특별시 은평구 진관2로 90 (진관동, 은평뉴타운 마고정)",37.632913,126.92722203,진관동,4,1138011400,진관동,1138069000
"서울특별시 은평구 진관2로 90 (진관동, 은평뉴타운 마고정)",37.633071,126.92672906,진관동,5,1138011400,진관동,1138069000
서울특별시 은평구 진관3로 15-35 ,37.64253,126.91712,진관동,2,1138011400,진관동,1138069000
서울특별시 은평구 진관3로 15-45,37.6425395,126.9171292,진관동,5,1138011400,진관동,1138069000
서울특별시 은평구 진관3로 37,37.640391625,126.92043839,진관동,6,1138011400,진관동,1138069000
서울특별시 은평구 진관3로 67,37.64276446,126.9209327,진관동,5,1138011400,진관동,1138069000
서울특별시 은평구 진관3로 70,37.6422590221,126.923143008,진관동,6,1138011400,진관동,1138069000
서울특별시 은평구 진관4로 100,37.648819603,126.93161703,진관동,2,1138011400,진관동,1138069000
서울특별시 은평구 진관4로 100,37.6488292,126.9317805,진관동,3,1138011400,진관동,1138069000
서울특별시 은평구 진관4로 107,37.6492581,126.9298848,진관동,4,1138011400,진관동,1138069000
서울특별시 은평구 진관4로 37,37.644469386,126.92507399,진관동,4,1138011400,진관동,1138069000
"서울특별시 은평구 진관4로 47 (진관동, 은평뉴타운상림마을)",37.6458511153,126.9272003501,진관동,3,1138011400,진관동,1138069000
서울특별시 은평구 진관4로 48-17,37.64447,126.927541,진관동,6,1138011400,진관동,1138069000
서울특별시 은평구 진관4로 48-8,37.6440836,126.9247333,진관동,5,1138011400,진관동,1138069000
"서울특별시 은평구 진관4로 77 (진관동, 은평뉴타운상림마을)",37.6470661769,126.9280739344,진관동,3,1138011400,진관동,1138069000
서울특별시 은평구 진관4로 78-38,37.643414121804,126.932011463,진관동,2,1138011400,진관동,1138069000
서울특별시 은평구 진관4로 78-7,37.647392002956,126.9305302395,진관동,2,1138011400,진관동,1138069000
서울특별시 은평구 진관4로 78-8,37.645967,126.928643,진관동,2,1138011400,진관동,1138069000
"서울특별시 은평구 진관4로 87 (진관동, 은평뉴타운상림마을)",37.6480578155,126.9289930855,진관동,5,1138011400,진관동,1138069000
서울특별시 은평구 진관길 46,37.64070746,126.94293086,진관동,5,1138011400,진관동,1138069000
서울특별시 은평구 진관동 278,37.65584,126.94885,진관동,1,1138011400,진관동,1138069000
서울특별시 은평구 진관동 62,37.63490112681,126.9177912273,진관동,3,1138011400,진관동,1138069000
서울특별시 은평구 진관동 65-31,37.639769,126.919924,진관동,2,1138011400,진관동,1138069000
서울특별시 은평구 진관동 66-30,37.63791,126.9191,진관동,1,1138011400,진관동,1138069000
서울특별시 은평구 진관동 66-30,37.637968,126.91937,진관동,2,1138011400,진관동,1138069000
서울특별시 은평구 진관동 진관2로 57-7,37.6343736649,126.9232372329,진관동,2,1138011400,진관동,1138069000
서울특별시 은평구 진흥로 136,37.607733424962,126.9253048632,녹번동,2,1138010200,녹번동,1138051000
서울특별시 은평구 진흥로 267,37.610940330732,126.9377537381,불광동,4,1138010300,불광1동,1138052000
서울특별시 은평구 진흥로 267,37.611850916441,126.9388765061,불광동,2,1138010300,불광1동,1138052000
서울특별시 은평구 진흥로 267,37.611940666107,126.9382059399,불광동,2,1138010300,불광1동,1138052000
"서울특별시 은평구 통일로 1010 (진관동, 아이파크포레스트게이트)",37.6329,126.918,진관동,4,1138011400,진관동,1138069000
서울특별시 은평구 통일로 1031-21,37.63407928275,126.9144188493,진관동,1,1138011400,진관동,1138069000
서울특별시 은평구 통일로 1050,37.6374578,126.9175874,진관동,2,1138011400,진관동,1138069000
서울특별시 은평구 통일로 1080 (진관동),37.63944400911,126.9173131918,진관동,4,1138011400,진관동,1138069000
서울특별시 은평구 통일로 1178,37.645635,126.910722,진관동,12,1138011400,진관동,1138069000
서울특별시 은평구 통일로 600,37.600446,126.936305,녹번동,1,1138010200,녹번동,1138051000
서울특별시 은평구 통일로 610,37.601974468522,126.9358587134,녹번동,4,1138010200,녹번동,1138051000
서울특별시 은평구 통일로 630,37.602844967987,126.9359558098,녹번동,3,1138010200,녹번동,1138051000
서울특별시 은평구 통일로 659,37.60535361,126.9333825,녹번동,4,1138010200,녹번동,1138051000
서울특별시 은평구 통일로 660,37.6059014471279,126.936049338482,녹번동,2,1138010200,녹번동,1138051000
서울특별시 은평구 통일로 660,37.6068549,126.9363666,녹번동,2,1138010200,녹번동,1138051000
서울특별시 은평구 통일로 660,37.606974,126.936292,녹번동,6,1138010200,녹번동,1138051000
서울특별시 은평구 통일로 962 ,37.6289006508,126.9198851061,진관동,2,1138011400,진관동,1138069000
"서울특별시 은평구 통일로71길 16 (대조동, KT은평지점)",37.6132,126.926,대조동,12,1138010600,대조동,1138057000
"서울특별시 종로구 경교장길 35 (평동, 경희궁자이3단지)",37.5685,126.967,평동,7,1111017700,교남동,1111058000
서울특별시 종로구 구기동 비봉2길 32,37.6117045112,126.9585926732,구기동,1,1111018200,평창동,1111056000
서울특별시 종로구 내수동 사직로8길 34,37.5735676998,126.9721526097,내수동,2,1111011800,사직동,1111053000
"서울특별시 종로구 대학로 101 (연건동, 서울대학교병원)",37.579678,126.998967,연건동,2,1111016600,이화동,1111064000
서울특별시 종로구 대학로 103,37.581224295,127.00102355,연건동,2,1111016600,이화동,1111064000
서울특별시 종로구 대학로 65 (연건동     KT혜화지사),37.5771,127.002,연건동,5,1111016600,이화동,1111064000
서울특별시 종로구 대학로 86,37.578637263,127.0029509,동숭동,6,1111016800,이화동,1111064000
서울특별시 종로구 돈화문로9길 27,37.571534,126.990227,낙원동,2,1111013700,종로1.2.3.4가동,1111061500
서울특별시 종로구 명륜2가 창경궁로 265,37.5858749567,126.9996014677,명륜2가,3,1111017100,혜화동,1111065000
서울특별시 종로구 무악동 통일로 246-20,37.575074,126.959929,무악동,4,1111018700,무악동,1111057000
서울특별시 종로구 무악동 통일로 246-20,37.575769,126.959533,무악동,2,1111018700,무악동,1111057000
서울특별시 종로구 북촌로 15,37.578447999999,126.985181,재동,1,1111014700,가회동,1111060000
"서울특별시 종로구 북촌로 35 (가회동, 가회동주민센터)",37.580028,126.984774,가회동,1,1111014600,가회동,1111060000
서울특별시 종로구 사직동 사직로8길 4,37.5746552033,126.9685750084,사직동,4,1111011500,사직동,1111053000
서울특별시 종로구 사직로 9길 1,37.576,126.9679,사직동,1,1111011500,사직동,1111053000
"서울특별시 종로구 사직로8길 20 (내수동, 경희궁파크팰리스)",37.574089,126.970609,내수동,3,1111011800,사직동,1111053000
서울특별시 종로구 사직로8길 34 (내수동),37.57348105644,126.9715328684,내수동,4,1111011800,사직동,1111053000
서울특별시 종로구 사직로8길 4,37.574471,126.96886,사직동,3,1111011500,사직동,1111053000
서울특별시 종로구 삼봉로 43,37.5728,126.9791,수송동,1,1111012400,종로1.2.3.4가동,1111061500
서울특별시 종로구 삼청로 30,37.579613,126.98038,소격동,2,1111014200,삼청동,1111054000
서울특별시 종로구 새문안로 55,37.57005,126.97053,신문로2가,2,1111012100,사직동,1111053000
서울특별시 종로구 새문안로 82,37.569794648244,126.9739315165,신문로1가,7,1111012000,사직동,1111053000
서울특별시 종로구 새문안로2길 10,37.568703043,126.97198394,신문로2가,10,1111012100,사직동,1111053000
서울특별시 종로구 새문안로3길 30,37.57277526,126.97325717,내수동,2,1111011800,사직동,1111053000
서울특별시 종로구 성균관로 25-2,37.587229849,126.993116135,와룡동,5,1111013000,종로1.2.3.4가동,1111061500
서울특별시 종로구 세검정로7가길 12-8,37.601984,126.959117,신영동,1,1111018600,부암동,1111055000
"서울특별시 종로구 세종대로 178 (세종로, KT광화문지사)",37.572184,126.977599,세종로,6,1111011900,종로1.2.3.4가동,1111061500
서울특별시 종로구 세종대로 189,37.573611,126.976011,세종로,1,1111011900,사직동,1111053000
서울특별시 종로구 세종대로 지하 189,37.573374092,126.97591478,세종로,2,1111011900,사직동,1111053000
서울특별시 종로구 송월길 155,37.571726717,126.96162554,교북동,5,1111018000,교남동,1111058000
서울특별시 종로구 송월길 52,37.5705469,126.9663015,신문로2가,10,1111012100,사직동,1111053000
서울특별시 종로구 송월길 52 서울시청 차량지원실,37.5706,126.9663,신문로2가,7,1111012100,사직동,1111053000
"서울특별시 종로구 송월길 99 (홍파동, 경희궁자이 2단지)",37.56968114648,126.9634833284,교남동,3,1111017600,교남동,1111058000
"서울특별시 종로구 송월길 99 (홍파동, 경희궁자이 2단지)",37.56974192508,126.9633587842,교남동,3,1111017600,교남동,1111058000
"서울특별시 종로구 송월길 99 (홍파동, 경희궁자이 2단지)",37.57044225756,126.9627471825,홍파동,3,1111017900,교남동,1111058000
"서울특별시 종로구 송월길 99 (홍파동, 경희궁자이 2단지)",37.57054172226,126.9638904145,홍파동,2,1111017900,교남동,1111058000
"서울특별시 종로구 송월길 99 (홍파동, 경희궁자이 2단지)",37.57101010036,126.9634374008,홍파동,3,1111017900,교남동,1111058000
서울특별시 종로구 송월길154,37.5718,126.9619,행촌동,1,1111018100,교남동,1111058000
서울특별시 종로구 숭인동 동망산길 47,37.5815563484,127.0157365887,숭인동,1,1111017500,숭인1동,1111070000
서울특별시 종로구 숭인동 종로 347,37.5740564369,127.016002166,숭인동,2,1111017500,숭인1동,1111070000
서울특별시 종로구 우정국로 26,37.5714967,126.983659,공평동,32,1111012700,종로1.2.3.4가동,1111061500
서울특별시 종로구 율곡로 179,35.611307066449,126.5216920896,원남동,2,1111015900,종로1.2.3.4가동,1111061500
서울특별시 종로구 율곡로 283,37.5728570893,127.0085126174,종로6가,1,1111016400,종로5.6가동,1111063000
서울특별시 종로구 율곡로 57,37.5769139,126.9855348,재동,1,1111014700,가회동,1111060000
서울특별시 종로구 율곡로 75,37.578184,126.98751,계동,4,1111014800,가회동,1111060000
서울특별시 종로구 인사동5길 29,37.5718148,126.9850443,인사동,1,1111013600,종로1.2.3.4가동,1111061500
서울특별시 종로구 인사동5길 41,37.571854426626,126.9841567825,공평동,2,1111012700,종로1.2.3.4가동,1111061500
서울특별시 종로구 인의동 종로 183,37.5714410243,126.9986597409,인의동,2,1111015700,종로1.2.3.4가동,1111061500
서울특별시 종로구 자하문로19길 36 (옥인동),37.5818308915,126.9692241011,옥인동,1,1111011100,청운효자동,1111051500
서울특별시 종로구 종로 139-1,37.5721,126.978,세종로,2,1111011900,종로1.2.3.4가동,1111061500
서울특별시 종로구 종로 157,37.571076,126.99588,훈정동,1,1111015000,종로1.2.3.4가동,1111061500
서울특별시 종로구 종로 157,37.573133529,126.99486354,훈정동,4,1111015000,종로1.2.3.4가동,1111061500
서울특별시 종로구 종로 26,37.569701,126.980295,서린동,2,1111012300,종로1.2.3.4가동,1111061500
서울특별시 종로구 종로 6,37.569804956,126.9780711,서린동,2,1111012300,종로1.2.3.4가동,1111061500
서울특별시 종로구 종로1길 28,37.5728519082,126.9789086337,수송동,2,1111012400,종로1.2.3.4가동,1111061500
"서울특별시 종로구 종로1길 50 (중학동, 더케이트윈타워)",37.574638,126.979181,중학동,1,1111012500,종로1.2.3.4가동,1111061500
서울특별시 종로구 종로3길 17,37.570761615,126.9789963,청진동,2,1111012200,종로1.2.3.4가동,1111061500
서울특별시 종로구 종로3길 17,37.57131123,126.9790641,청진동,18,1111012200,종로1.2.3.4가동,1111061500
"서울특별시 종로구 종로3길 33 (청진동, KT광화문빌딩East)",37.5719,126.979,청진동,2,1111012200,종로1.2.3.4가동,1111061500
서울특별시 종로구 종로5길 58,37.573079,126.980345,수송동,1,1111012400,종로1.2.3.4가동,1111061500
서울특별시 종로구 종로65길 10,37.5748,127.0199,숭인동,1,1111017500,숭인2동,1111071000
서울특별시 종로구 중학동 111-1,37.575303,126.978813,중학동,4,1111012500,종로1.2.3.4가동,1111061500
서울특별시 종로구 지봉로 8-6,37.5707,127.0163,창신동,1,1111017400,창신1동,1111067000
서울특별시 종로구 지봉로 81,37.577375826,127.01504741,창신동,2,1111017400,창신3동,1111069000
서울특별시 종로구 지봉로 86,37.5779,127.0156,숭인동,1,1111017500,숭인1동,1111070000
서울특별시 종로구 지봉로 87,37.5778,127.0147,창신동,1,1111017400,창신3동,1111069000
서울특별시 종로구 창경궁로 120,37.57302947,126.9982793,인의동,1,1111015700,종로1.2.3.4가동,1111061500
서울특별시 종로구 창경궁로 215,37.5824318,126.9974047,와룡동,1,1111013000,혜화동,1111065000
서울특별시 종로구 창신동 낙산길 198,37.5804180113,127.0111852611,창신동,2,1111017400,창신3동,1111069000
서울특별시 종로구 창신동 지봉로 87,37.5779561009,127.0147758321,창신동,2,1111017400,창신3동,1111069000
서울특별시 종로구 창신동 지봉로5길 7,37.5740783348,127.0138332291,창신동,3,1111017400,창신1동,1111067000
서울특별시 종로구 창의문로 145,37.59246,126.96412,부암동,1,1111018400,부암동,1111055000
서울특별시 종로구 통일로 230,37.573282,126.959942,행촌동,4,1111018100,무악동,1111057000
서울특별시 종로구 통일로14길 36,37.5759,126.9581,무악동,1,1111018700,무악동,1111057000
서울특별시 종로구 통일로18길 9,37.576979,126.957415,무악동,3,1111018700,무악동,1111057000
서울특별시 종로구 통일로18길 9,37.5771174,126.9572222,무악동,2,1111018700,무악동,1111057000
서울특별시 종로구 평창34길 3,37.612983148,126.97642165,평창동,1,1111018300,평창동,1111056000
서울특별시 종로구 평창문화로 156,37.609598099,126.97812484,평창동,5,1111018300,평창동,1111056000
서울특별시 종로구 필운대로1길 34,37.57939,126.965381,누상동,1,1111010900,청운효자동,1111051500
서울특별시 종로구 혜화로3길 5,37.5855717,127.0001622,명륜2가,4,1111017100,혜화동,1111065000
서울특별시 중구 난계로 130,37.563333129143,127.0245114055,신당동,4,1114016200,신당5동,1114065000
서울특별시 중구 난계로11길 52 ,37.5673774386,127.0212120694,황학동,1,1114016500,황학동,1114067000
서울특별시 중구 남대문로 92,37.56527705,126.9833704,을지로2가,8,1114010500,명동,1114055000
서울특별시 중구 다동 85-4,37.5681875209,126.982027839,다동,7,1114010200,명동,1114055000
서울특별시 중구 다산로 261,37.566355,127.015817,흥인동,1,1114016300,신당동,1114061500
서울특별시 중구 다산로 274,37.5674477,127.0165437,흥인동,3,1114016300,신당동,1114061500
서울특별시 중구 다산로 32,37.547,127.006,신당동,2,1114016200,약수동,1114063500
"서울특별시 중구 다산로 32 (신당동, 남산타운) 1동~42동,상가",37.5502,127.011,신당동,1,1114016200,약수동,1114063500
서울특별시 중구 다산로 32 1동,37.5471680349,127.0056761478,신당동,8,1114016200,약수동,1114063500
서울특별시 중구 다산로 36길 100,37.559982368,127.019421725,신당동,1,1114016200,동화동,1114066500
서울특별시 중구 다산로 56,37.548496268,127.00760963,신당동,4,1114016200,약수동,1114063500
서울특별시 중구 다산로 92,37.5524729079,127.0089946611,신당동,1,1114016200,약수동,1114063500
서울특별시 중구 다산로33길 3,37.562018999,127.01445199,신당동,1,1114016200,신당동,1114061500
서울특별시 중구 다산로36가길 14-3,37.561612129,127.01890125,신당동,2,1114016200,동화동,1114066500
서울특별시 중구 다산로36길 110,37.559036,127.020209,신당동,10,1114016200,동화동,1114066500
